topic,count,mean,std,keywords,summary
21,136,0.125,0.6932211447695141,"india, indian, modi, diplomatic, narendra, prime, nationals, minister, ties, it",india indian modi diplomatic narendra
22,135,0.007407407407407408,0.7677870535807527,"kherson, withdrawal, retreat, region, shift, forces, de, reduce, from, stabilization",kherson withdrawal retreat region shift
23,115,0.6347826086956522,1.6666514110667174,"donetsk, luhansk, region, oblast, localized, major, villages, fighting, in, invasion",donetsk luhansk region oblast localized
24,103,0.5533980582524272,1.460111165119285,"anniversary, year, serves, reminder, commemoration, escalations, one, two, second, new",anniversary year serves reminder commemoration
25,101,1.0792079207920793,1.947732878589011,"black, sea, shipping, routes, grain, fleet, naval, affects, sinking, maritime",black sea shipping routes grain
26,100,0.0,0.0,"firms, union, chinese, european, providing, targets, equipment, plans, assisting, impose",firms union chinese european providing
27,97,0.20618556701030927,0.9993554623887269,"peace, talks, de, plan, stabilize, reduce, reduction, stabilization, uncertain, positively",peace talks de plan stabilize
28,97,0.30927835051546393,1.3178330124857438,"kharkiv, offensive, region, kupiansk, conflict, attack, in, oblast, localized, global",kharkiv offensive region kupiansk conflict
29,94,0.2872340425531915,0.9230890219716389,"arctic, presence, raise, activity, nato, resources, geopolitical, region, tensions, research",arctic presence raise activity nato
30,94,0.0425531914893617,0.7607988673066497,"zaporizhzhia, plant, nuclear, safety, power, raises, about, at, stability, concerns",zaporizhzhia plant nuclear safety power
31,87,0.6436781609195402,1.5550144805596078,"nuclear, markets, commodity, volatility, including, clear, less, treaty, weapons, raises",nuclear markets commodity volatility including
32,83,0.42168674698795183,1.2309076754793282,"avdiivka, fighting, intense, capture, invasion, disruptions, localized, continuation, limited, offensive",avdiivka fighting intense capture invasion
33,82,0.2804878048780488,1.0216712312616594,"exercises, joint, large, exercise, china, signal, ties, do, collaboration, strengthening",exercises joint large exercise china
34,77,1.5194805194805194,2.1374504587080625,"putin, warning, president, without, from, supplier, immediate, severe, could, disrupt",putin warning president without from
35,74,0.06756756756756757,0.5812381937190965,"firms, chinese, assisting, efforts, announcement, target, flow, limit, companies, are",firms chinese assisting efforts announcement
36,72,0.1388888888888889,0.511984692650676,"iran, ballistic, missiles, iranian, prolonging, cooperation, strengthening, support, ties, russia",iran ballistic missiles iranian prolonging
37,71,0.8450704225352113,1.8795735635202218,"donbas, region, already, ongoing, invasion, conflict, prolonged, level, in, may",donbas region already ongoing invasion
38,69,0.5652173913043478,1.6581196017811086,"mariupol, highlights, from, plant, humanitarian, ongoing, conflict, steel, theatre, specific",mariupol highlights from plant humanitarian
39,64,-0.046875,1.1188101318414625,"finland, sweden, nato, membership, joining, join, heighten, alignment, region, geopolitical",finland sweden nato membership joining
40,62,0.3064516129032258,1.0336741674752024,"odesa, missile, attack, strikes, strike, port, routes, tragic, escalate, further",odesa missile attack strikes strike
41,61,0.16393442622950818,0.8977811141707921,"kremlin, tangible, narratives, political, comments, domestic, efforts, it, directly, narrative",kremlin tangible narratives political comments
42,59,0.0,0.0,"no, date, there, since, unrest, reported, related, specific, political, are",no date there since unrest
43,57,0.0,0.0,"turkey, turkish, erdogan, mediation, stabilize, diplomatic, russian, it, de, minimal",turkey turkish erdogan mediation stabilize
44,57,0.22807017543859648,0.8867586211198207,"cyber, physical, cyberattacks, warfare, cybersecurity, cyberattack, digital, information, invasions, hackers",cyber physical cyberattacks warfare cybersecurity
45,55,0.03636363636363636,0.2696799449852968,"belgorod, localized, region, attacks, accidental, raise, unlikely, shelling, attack, incident",belgorod localized region attacks accidental
46,53,0.0,0.0,"crimes, war, legal, sentencing, contribute, unlikely, crime, have, that, it",crimes war legal sentencing contribute
47,51,0.0,0.0,"food, agricultural, weak, affects, indirect, primarily, grain, connection, effects, impacting",food agricultural weak affects indirect
48,50,0.04,0.28284271247461895,"moldova, regional, europe, hybrid, unlikely, eastern, expected, concerning, interference, raise",moldova regional europe hybrid unlikely
49,49,0.04081632653061224,0.2857142857142857,"israel, hamas, gaza, israeli, attention, conflicts, influence, comments, geopolitical, divert",israel hamas gaza israeli attention
50,48,0.5625,1.8090346549966152,"strikes, strike, escalate, further, react, invasion, ukraine, base, limited, cautiously",strikes strike escalate further react
51,47,3.893617021276596,2.5386922562370358,"missile, strikes, full, scale, up, driving, positive, moderate, an, leading",missile strikes full scale up
52,47,0.6808510638297872,1.5337703328261174,"putin, de, negotiate, signal, willingness, president, reduce, could, fears, disruptions",putin de negotiate signal willingness
53,47,0.7021276595744681,1.5730736130405352,"issuance, arrest, warrants, ranking, warrant, officials, high, isolation, putin, further",issuance arrest warrants ranking warrant
54,46,0.10869565217391304,0.5261288760397955,"jinping, xi, ties, china, between, visit, meeting, strengthen, cooperation, strengthening",jinping xi ties china between
55,45,0.1111111111111111,0.7453559924999299,"trump, donald, putin, biden, influence, political, regarding, president, address, statement",trump donald putin biden influence
56,43,0.0,0.0,"stalemate, prolonged, suggests, without, maintain, pricing, continued, escalations, new, already",stalemate prolonged suggests without maintain
57,43,0.0,0.0,"armenia, azerbaijan, regional, between, involve, unlikely, armenian, conflicts, own, geographically",armenia azerbaijan regional between involve
58,42,0.40476190476190477,1.210916278943725,"kyiv, drone, attack, attacks, strikes, responses, target, infrastructure, escalate, do",kyiv drone attack attacks strikes
59,41,0.17073170731707318,0.8337397382993762,"poland, europe, eastern, regional, anxiety, actions, defense, military, spending, direct",poland europe eastern regional anxiety
60,40,0.0,0.0,"crimes, war, convicted, investigation, contribute, it, pardoning, influence, evidence, nor",crimes war convicted investigation contribute
61,40,0.0,0.0,"africa, south, african, diplomatic, central, visit, unlikely, malawi, it, sanctioned",africa south african diplomatic central
62,40,0.0,0.0,"membership, nato, regarding, statement, political, ukraine, nor, more, influence, minimal",membership nato regarding statement political
63,39,-0.20512820512820512,1.2810252304406968,"casualties, severity, highlights, specific, reported, highlight, toll, report, implications, violence",casualties severity highlights specific reported
64,37,0.0,0.0,"protests, protest, domestic, pension, unrest, riot, unlikely, pussy, against, they",protests protest domestic pension unrest
65,36,0.0,0.0,"recruits, enlistment, efforts, invasion, an, bonus, react, dirty, compared, with",recruits enlistment efforts invasion an
66,36,0.0,0.0,"georgia, georgian, regional, 2008, unlikely, additionally, have, ossetian, pertains, did",georgia georgian regional 2008 unlikely
67,35,0.0,0.0,"peace, stabilize, plan, reduction, talks, reduce, de, negotiations, even, lower",peace stabilize plan reduction talks
68,35,0.0,0.0,"children, humanitarian, deportation, crisis, issue, ukrainians, international, ukrainian, forced, transfer",children humanitarian deportation crisis issue
69,34,0.8529411764705882,1.4170467142526852,"16, jets, fighter, delivery, support, hinder, signifies, an, ukraine, heightened",16 jets fighter delivery support
70,34,0.0,0.0,"hungary, prime, hungarian, minister, viktor, orban, meeting, eu, diplomatic, political",hungary prime hungarian minister viktor
71,34,0.6176470588235294,1.497770178639363,"severodonetsk, intense, fighting, indicates, already, priced, continuation, short, conflict, limited",severodonetsk intense fighting indicates already
72,34,0.058823529411764705,0.3429971702850177,"abkhazia, assassination, ranking, official, killing, plot, general, ossetia, citizenship, daria",abkhazia assassination ranking official killing
73,33,0.0,0.0,"mariupol, humanitarian, crisis, corridors, highlights, aspect, theatre, siege, evacuation, graves",mariupol humanitarian crisis corridors highlights
74,33,0.09090909090909091,0.7229988054812211,"reflects, without, stalemate, both, concern, volatility, period, decisive, likely, effects",reflects without stalemate both concern
75,32,0.0625,0.35355339059327373,"ammunition, artillery, fire, supplies, ukrainian, shortages, prolonged, indicates, rouble, soldiers",ammunition artillery fire supplies ukrainian
76,32,1.40625,1.9152928690394972,"prigozhin, yevgeny, within, instability, rebellion, figure, creates, led, death, internal",prigozhin yevgeny within instability rebellion
77,31,0.0,0.0,"norway, norwegian, unlikely, spending, denmark, fishing, player, near, border, tension",norway norwegian unlikely spending denmark
78,31,1.2258064516129032,2.4994623077688107,"bucha, bodies, condemnation, international, discovery, strikes, humanitarian, highlights, massacre, civilian",bucha bodies condemnation international discovery
79,31,0.2903225806451613,0.7828813612588127,"soledar, fighting, capture, intense, control, conflicting, context, region, seizure, ongoing",soledar fighting capture intense control
80,30,0.0,0.0,"sweden, preparedness, swedish, heightened, about, finland, alert, indicates, measure, sense",sweden preparedness swedish heightened about
81,30,0.0,0.0,"humanitarian, crisis, displacement, people, resulting, social, aspects, mass, ukrainians, correlation",humanitarian crisis displacement people resulting
82,29,-0.10344827586206896,2.781890769990374,"cap, ruble, oil, rates, price, g7, interest, expensive, reduced, reducing",cap ruble oil rates price
83,28,0.0,0.0,"g20, summit, lack, leaders, consensus, condemnation, at, discussions, meeting, avoiding",g20 summit lack leaders consensus
84,28,0.35714285714285715,1.1292175499576134,"shelling, sloviansk, incident, eastern, localized, ukraine, intense, tragic, from, invasion",shelling sloviansk incident eastern localized
85,28,0.0,0.0,"rights, human, un, council, violations, statement, negative, criticism, contribute, condemnation",rights human un council violations
86,28,0.0,0.0,"cuba, cuban, trafficking, recruitment, ring, warships, uncovering, human, network, fight",cuba cuban trafficking recruitment ring
87,28,0.0,0.0,"dnipro, tragic, missile, attack, apartment, block, localized, strike, contribute, while",dnipro tragic missile attack apartment
88,27,0.0,0.0,"balkans, kosovo, serbian, serbia, bosnia, influence, action, francis, russian, pope",balkans kosovo serbian serbia bosnia
89,27,0.0,0.0,"karabakh, nagorno, regional, peacekeeping, additionally, pertains, involving, deployment, hostilities, end",karabakh nagorno regional peacekeeping additionally
90,27,0.0,0.0,"downing, aircraft, fighter, shooting, down, bomber, jet, reconnaissance, jets, escalate",downing aircraft fighter shooting down
91,27,0.0,0.0,"chinese, firms, assisting, plans, impose, union, european, focused, efforts, limits",chinese firms assisting plans impose
92,26,0.5769230769230769,1.747525723371806,"labor, exodus, russians, output, mass, conscription, men, countries, availability, decrease",labor exodus russians output mass
93,26,0.0,0.0,"assassination, blogger, killing, pro, fundamentally, within, unlikely, invasions, heighten, st",assassination blogger killing pro fundamentally
94,25,0.0,0.0,"casualties, cost, deaths, soldiers, influence, way, report, human, soldier, indigenous",casualties cost deaths soldiers influence
95,25,1.0,1.7795130420052185,"drills, tactical, large, nuclear, do, weapons, themselves, involving, readiness, conducted",drills tactical large nuclear do
96,25,0.0,0.0,"exercises, readiness, large, exercise, do, actual, they, heighten, invasions, signal",exercises readiness large exercise do
97,24,0.0,0.0,"appointment, strategy, minister, new, shift, commander, defense, signal, replacement, priorities",appointment strategy minister new shift
98,24,0.0,0.0,"plans, assisting, impose, union, chinese, firms, european, landscape, efforts, assessed",plans assisting impose union chinese
99,24,0.4166666666666667,2.124733572385768,"gas, energy, europe, natural, costs, supplies, indirectly, dependence, reliance, less",gas energy europe natural costs
100,24,0.0,0.0,"prigozhin, yevgeny, criticism, internal, within, instability, government, statement, political, prominent",prigozhin yevgeny criticism internal within
101,24,4.583333333333333,2.0412414523193148,"mobilization, partial, full, reservists, scale, up, driving, 300, announcement, severe",mobilization partial full reservists scale
102,24,0.08333333333333333,0.408248290463863,"presidential, election, elections, biden, trump, nadezhdin, political, president, boris, elect",presidential election elections biden trump
103,23,0.0,0.0,"grain, agricultural, deal, food, affects, impacting, primarily, suspension, export, commodities",grain agricultural deal food affects
104,23,0.30434782608695654,0.8221248859286776,"sievierodonetsk, control, siversk, intense, street, priced, indicates, destruction, already, mitigate",sievierodonetsk control siversk intense street
105,22,4.7272727272727275,0.7025001733142089,"drastically, supplier, shortages, oil, severe, due, fears, can, uncertainty, moderate",drastically supplier shortages oil severe
106,22,0.0,0.0,"commodity, developments, low, assessed, volatility, including, specific, without, can, creates",commodity developments low assessed volatility
107,22,0.5454545454545454,1.2993504870941053,"pokrovsk, advancement, towards, forces, fighting, toward, indicates, situations, capture, intense",pokrovsk advancement towards forces fighting
108,22,0.0,0.0,"exchange, prisoner, diplomatic, gesture, between, ease, unlikely, perceptions, way, that",exchange prisoner diplomatic gesture between
109,22,0.13636363636363635,1.1668212637211672,"spill, norilsk, environmental, regulatory, company, operational, nornickel, scrutiny, fuel, raise",spill norilsk environmental regulatory company
110,22,0.0,0.0,"zelenskyy, statement, president, zelensky, address, zelenskiy, changes, introduce, would, speech",zelenskyy statement president zelensky address
111,22,0.0,0.0,"estonia, estonian, estonians, regional, prime, readiness, anxiety, minister, political, they",estonia estonian estonians regional prime
112,22,0.5454545454545454,2.017241698276156,"hypersonic, missiles, missile, announcement, kinzhal, capabilities, deployment, heighten, signifies, firing",hypersonic missiles missile announcement kinzhal
113,21,0.0,0.0,"chechen, chechnya, historical, fighters, involvement, leader, internal, ramzan, kadyrov, current",chechen chechnya historical fighters involvement
114,21,0.0,0.0,"kazakhstan, producer, regional, central, player, stability, asia, ties, russians, increases",kazakhstan producer regional central player
115,20,0.0,0.0,"bakhmut, wagner, group, withdrawal, positions, continuity, abandoning, threat, instability, indicates",bakhmut wagner group withdrawal positions
116,20,0.0,0.0,"church, orthodox, holy, religious, domestic, intensify, cultural, declaration, action, political",church orthodox holy religious domestic
117,20,0.5,1.538967528127731,"azovstal, steel, plant, evacuation, steelworks, civilians, local, fighting, azot, intense",azovstal steel plant evacuation steelworks
118,20,0.8,1.6091841672756186,"lysychansk, control, capture, intense, refinery, withdrawal, from, indicates, luhansk, forces",lysychansk control capture intense refinery
119,20,0.0,0.0,"libya, libyan, involvement, contextually, civil, separate, geographically, backed, additionally, industry",libya libyan involvement contextually civil
120,20,0.0,0.0,"cyber, warfare, assessed, renewed, cybertruck, tactics, volatility, they, actions, compared",cyber warfare assessed renewed cybertruck
121,20,0.0,0.0,"shelling, kherson, localized, tragic, unlikely, that, way, contribute, while, dudchany",shelling kherson localized tragic unlikely
122,20,0.0,0.0,"japan, consumer, islands, restrictions, expected, trade, countries, karim, kurile, importers",japan consumer islands restrictions expected
123,19,0.0,0.0,"kharkiv, missile, strike, tragic, localized, kostyantynivka, contribute, attack, unlikely, larger",kharkiv missile strike tragic localized
124,19,0.10526315789473684,0.45883146774112354,"fire, fires, wildfires, raise, at, siberia, localized, factory, incident, chemical",fire fires wildfires raise at
125,19,1.263157894736842,1.2841817655680772,"chemical, weapons, using, accusation, responses, escalate, western, scenarios, nations, use",chemical weapons using accusation responses
126,19,0.6842105263157895,1.7966831037883662,"conscription, age, exodus, 000, 150, russians, law, indicates, engagement, mobilization",conscription age exodus 000 150
127,19,0.0,0.0,"trump, donald, macron, category, statement, no, relative, action, political, concrete",trump donald macron category statement
128,19,0.0,0.0,"sri, lankan, indonesia, lankans, indonesian, hospitals, joko, widodo, deaths, category",sri lankan indonesia lankans indonesian
129,19,0.10526315789473684,0.45883146774112354,"summit, peace, reduce, de, lowering, stabilizing, decrease, stabilize, stabilization, fluid",summit peace reduce de lowering
130,19,0.0,0.0,"lithuania, baltic, protest, europe, relative, note, they, listing, speaking, wanted",lithuania baltic protest europe relative
131,19,-0.2631578947368421,1.1470786693528088,"saudi, arabia, oil, between, indirectly, price, indirect, affects, conditions, primarily",saudi arabia oil between indirectly
132,19,0.0,0.0,"khabarovsk, protests, domestic, unrest, political, mass, issue, do, are, they",khabarovsk protests domestic unrest political
133,18,0.16666666666666666,0.7071067811865475,"ceasefire, hostilities, reduction, temporary, proposal, term, situation, rejection, stabilize, reduce",ceasefire hostilities reduction temporary proposal
134,18,0.1111111111111111,0.4714045207910317,"prigozhin, yevgeny, wagner, group, death, landscape, figure, chief, relate, internal",prigozhin yevgeny wagner group death
135,18,0.0,0.0,"kherson, tragic, localized, strikes, heavy, rocket, bombardment, unlikely, attack, responders",kherson tragic localized strikes heavy
136,18,2.0555555555555554,2.5315008852509107,"poland, missile, strike, raises, nato, responses, heightens, incident, raising, affecting",poland missile strike raises nato
137,18,0.0,0.0,"missile, strike, tragic, attack, private, strikes, ruler, kmax, printing, civilians",missile strike tragic attack private
138,18,0.16666666666666666,0.7071067811865476,"reduce, de, negotiations, stabilize, neutral, peacekeeping, reflects, fears, slight, favorable",reduce de negotiations stabilize neutral
139,17,0.0,0.0,"georgia, tbilisi, protests, regional, they, are, do, commemorate, unlikely, mass",georgia tbilisi protests regional they
140,17,1.1176470588235294,1.5363248737318091,"peace, positively, slight, positive, de, improved, plan, reflects, negotiations, stabilize",peace positively slight positive de
141,17,0.11764705882352941,0.48507125007266594,"lyman, control, shift, hub, weakening, slightly, forces, withdrawal, perception, recapture",lyman control shift hub weakening
142,17,0.5294117647058824,1.3284223283101428,"cluster, munitions, bombs, use, munition, incendiary, reintroducing, escalate, severity, transferring",cluster munitions bombs use munition
143,17,0.0,0.0,"zaporizhzhia, tragic, missile, localized, attack, way, strikes, contribute, unlikely, strike",zaporizhzhia tragic missile localized attack
144,17,0.0,0.0,"since, neutral, no, unrest, mentioned, there, stance, related, date, specific",since neutral no unrest mentioned
145,17,0.35294117647058826,0.9963167462326072,"conscription, draft, age, lowering, mobilization, activity, indicates, experience, an, instability",conscription draft age lowering mobilization
146,16,0.75,2.352303835250313,"package, aid, support, passage, prolonging, target, bolster, focuses, defense, financial",package aid support passage prolonging
147,16,0.0,0.0,"dam, kakhovka, nova, destruction, environmental, collapse, humanitarian, indirect, local, effects",dam kakhovka nova destruction environmental
148,16,0.0,0.0,"espionage, officers, charging, charges, france, former, intelligence, contribute, consulate, prosecutions",espionage officers charging charges france
149,16,0.0,0.0,"gps, jamming, signals, nato, during, provocative, accusation, tactic, tension, act",gps jamming signals nato during
150,16,0.3125,1.25,"casualties, prolonged, reported, toll, concern, report, high, indicate, with, itself",casualties prolonged reported toll concern
151,15,0.0,0.0,"lavrov, lacks, criticism, statement, rhetoric, rhetorical, tangible, accusation, diplomatic, would",lavrov lacks criticism statement rhetoric
152,15,0.0,0.0,"donbas, donbass, region, survey, indicating, snipers, distribution, trust, passports, platform",donbas donbass region survey indicating
153,15,0.0,0.0,"kharkiv, tragic, localized, way, attack, price, substantial, that, changes, unlikely",kharkiv tragic localized way attack
154,15,0.3333333333333333,1.2909944487358056,"kramatorsk, tragic, strike, missile, localized, railway, station, contribute, that, indicative",kramatorsk tragic strike missile localized
155,15,1.4666666666666666,2.2635833370586385,"g7, loan, support, commitment, leaders, financial, itself, assurances, decision, provide",g7 loan support commitment leaders
156,15,0.0,0.0,"chernihiv, tragic, missile, attack, contribute, strike, larger, localized, region, while",chernihiv tragic missile attack contribute
157,15,0.0,0.0,"central, asia, asian, southeast, philippines, stability, relationships, regional, economies, their",central asia asian southeast philippines
158,15,0.0,0.0,"indirect, food, affects, effects, primarily, reflects, there, related, specific, negligible",indirect food affects effects primarily
159,15,0.13333333333333333,0.5163977794943222,"ceasefire, temporary, negotiations, stabilize, unresolved, peace, unilateral, lasting, de, fluid",ceasefire temporary negotiations stabilize unresolved
160,14,0.0,0.0,"bombers, base, destruction, strategic, bombing, aircraft, olenegorsk, eliminate, altered, contract",bombers base destruction strategic bombing
161,14,0.0,0.0,"starlink, terminals, satellite, technology, use, communication, musk, elon, prolonging, enhance",starlink terminals satellite technology use
162,14,-0.14285714285714285,0.5345224838248487,"kyiv, visit, support, eu, foreign, signals, graves, signifies, international, ministers",kyiv visit support eu foreign
163,14,0.35714285714285715,0.928782731664065,"evacuation, an, indicates, specific, partial, children, caution, civilians, escalation, nor",evacuation an indicates specific partial
164,14,0.0,0.0,"catholic, crisis, humanitarian, day, church, no, relative, interviews, bishops, extermination",catholic crisis humanitarian day church
165,13,0.23076923076923078,0.8320502943378437,"nord, stream, pipeline, gas, energy, leaks, pipelines, affects, link, primarily",nord stream pipeline gas energy
166,13,0.46153846153846156,0.8770580193070292,"airstrikes, olenya, an, caution, aerial, with, represents, react, invasion, escalation",airstrikes olenya an caution aerial
167,13,1.0,1.6832508230603465,"martial, law, declaration, imposition, an, indicates, tightening, regions, spikes, adjusting",martial law declaration imposition an
168,13,0.0,0.0,"interception, aircraft, fighter, jet, bombers, jets, norwegian, plane, force, heightens",interception aircraft fighter jet bombers
169,13,0.0,0.0,"shelling, tragic, localized, incident, way, that, price, sloviansk, would, substantial",shelling tragic localized incident way
170,13,0.0,0.0,"hybrid, warfare, tactics, discussion, unrest, abstract, democratic, political, employed, ones",hybrid warfare tactics discussion unrest
171,13,1.0769230769230769,1.8912755158683456,"luhansk, oblast, resisting, capture, communities, fall, total, already, region, complete",luhansk oblast resisting capture communities
172,13,0.0,0.0,"highlights, violence, nor, council, international, concern, condemnation, alter, react, session",highlights violence nor council international
173,13,0.0,0.0,"prisoners, ukrainian, killing, humanitarian, issue, execution, war, escalate, that, forcibly",prisoners ukrainian killing humanitarian issue
174,13,0.15384615384615385,0.5547001962252291,"test, missile, tests, ballistic, intercontinental, posturing, invasions, testing, firing, heighten",test missile tests ballistic intercontinental
175,13,0.0,0.0,"exchange, prisoner, diplomatic, temporarily, ease, impactful, perceptions, unlikely, prisoners, that",exchange prisoner diplomatic temporarily ease
176,13,0.0,0.0,"recruitment, immigrants, slightly, western, spending, indicate, lines, foreign, effects, front",recruitment immigrants slightly western spending
177,13,0.0,0.0,"bakhmut, fighting, battle, prolonged, indicates, heavy, intense, shift, ongoing, fall",bakhmut fighting battle prolonged indicates
178,13,5.0,0.0,"annexation, western, full, regions, scale, illegal, thus, disrupting, positive, appropriate",annexation western full regions scale
179,13,0.0,0.0,"un, assembly, veto, general, condemning, largely, resolution, symbolic, maneuver, impose",un assembly veto general condemning
180,12,4.583333333333333,1.4433756729740643,"donbas, full, scale, up, positive, drive, constraints, supplier, region, moderate",donbas full scale up positive
181,12,0.16666666666666666,0.5773502691896258,"uae, dubai, emirates, arab, office, opening, goods, export, move, pjsc",uae dubai emirates arab office
182,12,0.0,0.0,"submarine, submarines, coast, nuclear, navy, near, torpedoes, surfacing, equipped, alaska",submarine submarines coast nuclear navy
183,12,0.0,0.0,"commemoration, day, symbolic, 1000th, largely, 600th, saving, revolution, cleverly, dogs",commemoration day symbolic 1000th largely
184,12,0.0,0.0,"speech, putin, politically, lacks, victory, sentiment, commemorating, would, leningrad, action",speech putin politically lacks victory
185,12,0.0,0.0,"afghanistan, taliban, afghan, recognition, category, central, reassessing, bounties, relative, has",afghanistan taliban afghan recognition category
186,12,0.0,0.0,"current, 2008, georgia, commemoration, georgian, russo, historical, 10th, anniversary, retrospective",current 2008 georgia commemoration georgian
187,12,0.0,0.0,"rih, kryvyi, missile, strike, tragic, localized, way, price, pervomaiskyi, hroza",rih kryvyi missile strike tragic
188,12,0.0,0.0,"swap, prisoner, diplomatic, ease, gesture, temporarily, category, that, between, swaps",swap prisoner diplomatic ease gesture
189,12,0.0,0.0,"flag, false, accusation, operation, attack, allegations, heighten, hpp, actual, actions",flag false accusation operation attack
190,11,0.0,0.0,"crash, transport, plane, bodies, tragic, recovery, aircraft, unlikely, mid, recorders",crash transport plane bodies tragic
191,11,0.0,0.0,"referendums, occupied, package, regions, escalate, cautiously, secession, shifts, assistance, further",referendums occupied package regions escalate
192,11,0.45454545454545453,1.507556722888818,"bombing, bomb, car, fundamentally, tragic, incident, skyscraper, naval, condition, poor",bombing bomb car fundamentally tragic
193,11,0.0,0.0,"dam, collapse, exacerbate, destruction, flooding, humanitarian, southern, break, infrastructure, ecocide",dam collapse exacerbate destruction flooding
194,11,0.0,0.0,"genocide, starvation, against, allegations, international, civilians, tactics, condemnation, negatively, commons",genocide starvation against allegations international
195,11,0.45454545454545453,1.0357254813546264,"withdrawal, troop, unrest, partial, reduce, ease, announcement, de, troops, positively",withdrawal troop unrest partial reduce
196,11,3.8181818181818183,2.522624895547565,"g7, pledge, against, specifics, intensify, will, depend, restrictions, leaders, actual",g7 pledge against specifics intensify
197,11,0.0,0.0,"vuhledar, capture, spikes, priced, majority, control, fighting, occurs, mitigate, budget",vuhledar capture spikes priced majority
198,11,0.0,0.0,"romania, measure, defensive, romanian, anxiety, danube, emmanuel, air, europe, heightened",romania measure defensive romanian anxiety
199,11,0.0,0.0,"trump, statement, resolving, donald, appointments, rapid, current, political, no, influence",trump statement resolving donald appointments
200,11,0.0,0.0,"nepali, recruitment, nationals, nepal, nepalis, men, category, issue, fight, economic",nepali recruitment nationals nepal nepalis
201,10,0.0,0.0,"lviv, missile, tragic, strikes, air, attack, strike, atmosphere, escalates, perception",lviv missile tragic strikes air
202,10,0.5,1.5811388300841895,"izmail, port, attack, shipping, routes, facilities, infrastructure, manufacturer, explosives, air",izmail port attack shipping routes
203,10,0.0,0.0,"summit, paris, resulting, confronting, stabilize, ease, diplomatic, summits, partnerships, reduce",summit paris resulting confronting stabilize
204,10,0.0,0.0,"gerasimov, valery, appointment, commander, general, signal, strategy, alone, new, operations",gerasimov valery appointment commander general
205,10,0.0,0.0,"azov, sea, battalion, shipping, surrender, azovstal, routes, complex, fighters, patrols",azov sea battalion shipping surrender
206,10,0.0,0.0,"shelling, donetsk, tragic, localized, incident, province, larger, that, while, vovchansk",shelling donetsk tragic localized incident
207,10,2.0,2.309401076758503,"individuals, imposition, uk, entities, businesses, industry, involved, existing, circumvented, by",individuals imposition uk entities businesses
