제목,날짜,요약,이벤트,score,reason,topic,count,mean,std
Papua protests: Racist taunts open deep wounds,2019. 8. 22.,A catalogue of racist taunts aimed at a group of students have sparked violent protests in Indonesia's eastern region of Papua.,"On August 22, 2019, violent protests erupted in Indonesia's eastern region of Papua. These protests were sparked by a catalogue of racist taunts directed at a group of students, highlighting underlying tensions and deep wounds related to racial discrimination in the area.",0,"The violent protests in Papua may create instability in the region, potentially affecting nickel production and exports. However, the protests are primarily social and racial in nature rather than directly related to mining operations or significant geopolitical shifts. The impact on global nickel prices is likely to be minimal, as the protests do not directly threaten the nickel supply chain or alter demand significantly. Therefore, the score reflects a limited impact on the nickel market.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Indonesia deploys troops to West Papua as protests spread,2019. 8. 21.,At least 300 troops arrive in Manokwari as protests spread with reports of a prison break and airport attack in Sorong.,"On August 21, 2019, significant events occurred in Indonesia related to the unrest in West Papua. The Indonesian government deployed at least 300 troops to Manokwari in response to escalating protests in the region. These protests were fueled by reports of a prison break and an airport attack in Sorong, highlighting the growing tensions and conflict in West Papua.",0,"The unrest in West Papua could lead to disruptions in nickel production and exports, as the region is significant for mining activities. However, the immediate impact on global nickel prices may be limited if alternative sources of nickel are available. The geopolitical tensions could raise concerns about supply stability, but without a direct and significant disruption to production, the overall impact on prices is moderate. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
Indonesia shuts internet in Papua over unrest fears,2019. 8. 22.,JAKARTA: Indonesia has blocked internet access in unrest-hit Papua over fears that a stream of offensive and racists posts online will spark more violent...,"On August 22, 2019, Indonesia took the significant step of shutting down internet access in Papua due to concerns over unrest in the region. Authorities aimed to prevent the spread of offensive and racist posts online, which they feared could incite further violence amidst ongoing tensions.",0,"The shutdown of internet access in Papua may create temporary disruptions in communication and logistics, but it is unlikely to have a significant long-term impact on nickel production or exports. The event does not directly affect mining operations or global demand for nickel, and alternative sources of supply from other countries can mitigate any short-term disruptions. Therefore, the overall impact on global nickel prices is minimal.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Protests in West Papua Have Turned Violent Amid an Internet Blackout. Here’s What to Know,2019. 8. 29.,Protests have gripped the Indonesian province of West Papua for more than a week as racial and political tensions boiled over into violence.,"On August 29, 2019, violent protests erupted in the Indonesian province of West Papua, fueled by escalating racial and political tensions. The situation was exacerbated by an internet blackout, complicating communication and information sharing amid the unrest.",0,"The violent protests in West Papua could disrupt nickel production and exports, particularly if the unrest spreads or leads to government intervention. However, the immediate impact on global nickel prices may be limited, as other nickel-producing countries could potentially fill any supply gaps. The situation does raise concerns about stability in the region, but without significant long-term disruptions, the overall effect on nickel prices is likely to be minimal. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
West Papua: thousands take to streets after week of violence,2019. 8. 26.,"Thousands of protesters have taken to the streets in highland areas of West Papua, one week after violent demonstrations flared across Indonesia's easternmost...","On August 26, 2019, thousands of protesters demonstrated in the highland areas of West Papua. This large-scale protest followed a week of violent demonstrations that had erupted across Indonesia's easternmost region. The unrest indicated significant tensions and unrest related to ongoing conflicts in the area.",5,"The protests in West Papua indicate significant unrest, which could disrupt nickel production and exports from the region. Given Indonesia's status as a major nickel producer, any disruption could lead to concerns about supply shortages, potentially increasing global nickel prices. However, the immediate impact may be limited if alternative sources of nickel are available. Overall, the unrest raises concerns but does not guarantee a dramatic price shift. 

Score: +5",1,107,0.45794392523364486,1.8081595658829117
"Papuan protesters torch buildings, cars as unrest continues",2019. 8. 29.,"Indonesian police say protesters torched buildings and cars overnight in the capital of its easternmost Papua region, as unrest over perceived racial and...","On August 29, 2019, significant unrest occurred in Indonesia's Papua region, where protesters set fire to buildings and cars in response to perceived racial issues. Indonesian police reported these incidents as tensions continued to escalate in the area.",0,"The unrest in Papua may disrupt local nickel production and exports, but it is unlikely to have a significant long-term impact on global nickel prices. The situation does not directly threaten major nickel supply chains or lead to a substantial change in demand. Therefore, the impact is minimal compared to other events that could cause more drastic price fluctuations.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Papua protests: capital Jayapura burns during night of violence | West Papua,2019. 8. 29.,Indonesian president calls for calm after more than 1000 protesters take to streets amid unrest over racial slurs and calls for independence.,"On August 29, 2019, significant protests erupted in Papua, Indonesia, particularly in the capital city of Jayapura. Over 1,000 protesters took to the streets amid rising tensions due to racial slurs and demands for independence. This unrest resulted in widespread violence, leading to the burning of property in the capital. In response to the escalating situation, the Indonesian president urged for calm among the citizens.",0,"The protests in Papua, while significant in terms of social unrest, do not directly impact nickel production or exports on a large scale. The situation may create temporary concerns about stability, but it is unlikely to lead to significant disruptions in nickel supply or a drastic change in global demand. Therefore, the overall impact on nickel prices is minimal compared to other potential events.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
U.S. sought to preserve close ties to Indonesian military as it terrorized East Timor in runup to 1999 independence referendum,2019. 8. 28.,"US knew of Indonesian military's creation, direction, and arming of militias in East Timor in 1998-1999, plans to “kill, drive out, or intimidate into silence...","On August 28, 2019, a significant event was highlighted regarding the U.S. government's actions during a tumultuous period in East Timor. The title reveals that the U.S. attempted to maintain close relations with the Indonesian military despite its involvement in violent actions against East Timor leading up to the 1999 independence referendum. The summary elaborates that the U.S. was aware of the Indonesian military's orchestration and support of militias that aimed to create terror among the population, including plans to eliminate opposition through intimidation and violence during 1998-1999. This underscores the complex dynamics of foreign relations entangled with human rights issues in the region.",0,"The event primarily focuses on historical U.S. foreign relations and human rights issues rather than directly impacting nickel production or demand. While it highlights the complexities of military actions in Indonesia, it does not suggest immediate changes in nickel supply or demand dynamics. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,211,1.033175355450237,2.7883838743990754
"Racism, rage and rising calls for freedom in Indonesia’s Papua",2019. 8. 31.,Protests that began in early August were sparked by a viral video that showed Indonesian military officers taunting Papuan students with racist slurs.,"On August 31, 2019, significant events unfolded in Papua, Indonesia, amid ongoing protests that began earlier in August. These demonstrations were ignited by a viral video depicting Indonesian military personnel using racist slurs against Papuan students. The situation highlighted rising tensions and calls for freedom within the region, reflecting broader issues of racism and unrest in Indonesia's Papua province.",0,"The protests in Papua may create instability in the region, potentially affecting nickel production and exports. However, the immediate impact on global nickel prices is likely to be limited, as the protests are more focused on social issues rather than directly disrupting mining operations. The global market may perceive this as a localized issue rather than a significant threat to nickel supply. Therefore, the impact on nickel prices is minimal compared to more severe geopolitical events.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Nickel price surges as stockpiles deplete and Indonesia threatens export ban,2019. 8. 20.,"Nickel's time to shine may have reappeared with the metal reaching US$14220 per tonne (US$6.31/pound) this week, as stockpiles continue to diminish,...","On August 20, 2019, the price of nickel surged to US$14,220 per tonne (US$6.31/pound) due to depleting stockpiles and Indonesia's threat to impose an export ban on the metal. This development indicated a significant moment for the nickel market, as the supply constraints could have broader implications for production and pricing in the industry.",10,"The threat of an export ban from Indonesia, a major nickel producer, combined with depleting stockpiles, created significant supply concerns in the nickel market. This situation likely led to a sharp increase in nickel prices as traders anticipated tighter supply. The event's implications for production and pricing were substantial, indicating a strong positive impact on the global nickel market. 

Score: +10",0,211,1.033175355450237,2.7883838743990754
Indonesia police name suspect in West Papua unrest,2019. 9. 4.,Human rights lawyer and activist Veronica Koman accused of spreading 'hoaxes' and inciting unrest in West Papua region. Indonesia protest.,"On September 4, 2019, significant unrest occurred in West Papua, Indonesia, leading to the police naming a suspect in the situation. Human rights lawyer and activist Veronica Koman was accused of spreading 'hoaxes' and inciting the unrest in the region, which sparked protests in response to the ongoing issues in West Papua.",0,"The unrest in West Papua could potentially disrupt nickel production and exports, as the region is significant for mining activities. However, the immediate impact on global nickel prices may be limited due to the availability of nickel from other countries and the market's ability to absorb short-term disruptions. The unrest raises concerns about stability but does not directly correlate with a dramatic shift in supply or demand dynamics. Therefore, the impact is assessed as minimal.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Why isn't anyone talking about what's happening in Indonesia?,2019. 9. 4.,"The international community has a responsibility to intervene immediately in West Papua, where Indonesian forces are violently cracking down on protesters.","On September 4, 2019, there were significant concerns regarding the situation in West Papua, Indonesia, where Indonesian forces were reported to be violently suppressing protests. The news emphasized the need for urgent international intervention in response to the escalating violence and highlighted the lack of global attention on the crisis.",0,"The violent suppression of protests in West Papua raises concerns about stability in the region, which could impact nickel production and exports. However, the immediate effect on global nickel prices may be limited as the market may not react strongly unless there are direct disruptions to production or exports. The situation could lead to increased scrutiny and potential regulatory changes, but it does not currently indicate a significant supply shock or demand shift. Therefore, the impact is assessed as minimal.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Why is there unrest in the Indonesian province of Papua?,2019. 9. 6.,Unrest in Papua has kicked off again. What do Papuans want? And are they likely to get it?,"On September 6, 2019, unrest reignited in the Indonesian province of Papua. The main events surrounding this date involved the expression of Papuan demands and the ongoing tensions in the region. The situation raised questions about the aspirations of the Papuan people and the likelihood of those demands being met amidst the ongoing conflict.",2,"The unrest in Papua could disrupt nickel production and exports from the region, which is significant given Indonesia's role as a top nickel producer. However, the immediate impact on global nickel prices may be limited if alternative sources of nickel are available and if the unrest does not escalate to a level that severely disrupts operations. The situation raises concerns but does not indicate a dramatic collapse in prices or a significant shift in demand. Therefore, the impact is moderate.  
Score: +2",1,107,0.45794392523364486,1.8081595658829117
Indonesia: Investigate Deaths of Papuan Protesters,2019. 9. 7.,Indonesian authorities should impartially investigate the deaths of at least 10 Papuans during recent unrest in the easternmost provinces of Papua and West...,"On September 7, 2019, Indonesian authorities faced calls to conduct an impartial investigation into the deaths of at least 10 Papuan protesters. These fatalities occurred during recent unrest in the easternmost provinces of Papua and West Papua.",0,"The unrest in Papua and West Papua may raise concerns about stability in the region, potentially affecting nickel production and exports. However, the immediate impact on global nickel prices is likely to be minimal, as the situation does not directly disrupt mining operations or significantly alter demand. The global market may react cautiously, but without substantial supply disruptions or changes in demand, the overall effect on nickel prices is limited. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
The history behind Papua's resurgent political turmoil,2019. 9. 4.,As fresh unrest grips Indonesia's eastern Papua provinces – what is the history behind the resurgent discontent of the region's Indigenous people?,"On September 4, 2019, fresh unrest occurred in Indonesia's eastern Papua provinces, highlighting a resurgence of political turmoil among the region's Indigenous people. The events were linked to historical tensions and discontent within the area, prompting discussions about the underlying reasons for the unrest.",0,"The unrest in Papua may raise concerns about stability in the region, which could impact nickel production and exports. However, the event does not directly indicate a significant disruption to nickel supply or a major shift in global demand. The overall impact on the nickel market is likely to be minimal compared to more severe geopolitical events. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
Why West Papua's latest protests are different from the ones before,2019. 9. 3.,"Thousands of people have been protesting across Indonesia's easternmost territory over the past two weeks, torching government buildings and clashing with...","On September 3, 2019, significant protests erupted in West Papua, Indonesia, marking a notable escalation in civil unrest. Thousands of individuals took to the streets, expressing their grievances through demonstrations that involved torching government buildings and engaging in clashes with authorities. This wave of protests was characterized as different from previous ones, indicating a heightened intensity and potentially deeper underlying issues.",2,"The protests in West Papua could disrupt nickel production and exports due to civil unrest, potentially leading to supply shortages. However, the immediate impact on global nickel prices may be limited if alternative sources of nickel are available. The protests raise concerns about stability in the region, which could affect long-term investment and production decisions, but the overall demand for nickel, especially for EV batteries, remains strong. Thus, the impact is moderate but not catastrophic. 

Score: +2",1,107,0.45794392523364486,1.8081595658829117
Protests in West Papua Escalate With Reports of Killings,2019. 9. 3.,At least six protesters and one soldier have been killed during clashes in Indonesia's Papua and West Papua province since unrest began over a two weeks ago.,"On September 3, 2019, significant events unfolded in Indonesia, particularly in the provinces of Papua and West Papua. Protests escalated amid rising tensions, resulting in clashes that led to the death of at least six protesters and one soldier. The unrest had been ongoing for over two weeks, highlighting the severity of the situation in these regions.",2,"The unrest in Papua and West Papua could disrupt nickel production and exports, as these regions are significant for mining activities. However, the immediate impact on global nickel prices may be limited if alternative sources of nickel are available. The protests could raise concerns about stability in the region, potentially leading to a cautious market reaction, but without a dramatic collapse in prices. Overall, the event suggests a moderate impact on the nickel market due to potential supply disruptions but does not indicate a severe crisis. 

Score: +2",1,107,0.45794392523364486,1.8081595658829117
Tensions high in Papua with militia groups in the mix,2019. 9. 2.,Indonesian civilian militia groups are stoking tensions in West Papuan towns and cities after widespread protests across the region in the past two weeks.,"On September 2, 2019, tensions escalated in Papua, Indonesia, as civilian militia groups became increasingly active in West Papuan towns and cities. This surge in militia activity followed a period of widespread protests in the region over the preceding two weeks, further intensifying the conflict.",2,"The escalation of tensions in Papua could disrupt nickel production and exports from the region, which is significant given Indonesia's role as a top nickel producer. However, the immediate impact on global nickel prices may be mitigated by the availability of nickel from other countries and the potential for demand to remain stable. The situation raises concerns about supply stability, but it does not indicate a dramatic collapse in prices or a significant shift in demand. Therefore, the impact is moderate.  
Score: +2",1,107,0.45794392523364486,1.8081595658829117
"Don't let West Papua become the next Timor-Leste, exiled independence leader warns Australia",2019. 9. 3.,"Benny Wenda believes the unrest in West Papua could become another ""East Timor"", referencing the country's bloody struggle for independence.","On September 3, 2019, Benny Wenda, an exiled independence leader, issued a warning to Australia about the potential for West Papua to experience a situation similar to that of East Timor. He expressed concerns over the ongoing unrest in West Papua, suggesting that it could escalate into a severe struggle for independence akin to the violent conflict that East Timor endured.",0,"The warning about potential unrest in West Papua raises concerns about stability in a region that is significant for nickel production. However, the event does not directly indicate immediate disruptions to nickel supply or demand. The geopolitical implications may create some uncertainty in the market, but without concrete actions or escalations, the impact on nickel prices is likely to be minimal compared to more severe events. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
West Papua unrest tests Indonesia’s Jokowi as second term begins,2019. 9. 16.,President faces challenge of addressing Papuan demands and keeping country intact amid calls for independence.,"On September 16, 2019, unrest in West Papua presented a significant challenge for Indonesia's President Jokowi as he began his second term. The situation tested his ability to address the demands of the Papuan people while also maintaining national unity in the face of rising calls for independence.",0,"The unrest in West Papua could lead to disruptions in nickel production and exports, as the region is significant for mining activities. However, the immediate impact on global nickel prices may be limited if alternative sources of nickel are available and if the unrest does not escalate into a larger conflict affecting production. The situation may raise concerns about stability in the region, but it does not directly correlate with a dramatic shift in supply or demand. Therefore, the impact is moderate.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Indonesian rights activist denies stoking Papua unrest,2019. 9. 16.,"An Indonesian rights activist has vehemently denied fomenting recent unrest in the country's Papua region, calling police allegations against her a blatant...","On September 16, 2019, an Indonesian rights activist publicly rejected accusations from police that she had incited unrest in the Papua region. She characterized the allegations as a blatant attempt to undermine her efforts and asserted her commitment to advocating for human rights in the area.",0,"The event primarily concerns human rights and political activism rather than direct impacts on nickel production or demand. While unrest in Papua could potentially affect mining operations, the specific incident described does not indicate immediate or significant disruptions to nickel supply or changes in global demand. Therefore, the impact on nickel prices is minimal.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
West Papuan leader in exile criticises miners amid unrest,2019. 9. 15.,Activists call on BP and Freeport-McMoRan to cease operations after deaths in the Indonesian province.,"On September 15, 2019, a West Papuan leader in exile criticized mining companies BP and Freeport-McMoRan amid unrest in the region. Activists urged these companies to halt their operations following reports of deaths in the Indonesian province. This event highlights the growing tensions and conflicts related to mining activities in Indonesia, particularly in West Papua.",0,"The unrest in West Papua and the criticism of major mining companies could lead to increased scrutiny and potential disruptions in nickel production, particularly if operations are halted or slowed down due to protests or regulatory changes. However, the immediate impact on global nickel prices may be limited as the market may not react strongly unless there are significant production disruptions. Overall, while there are concerns, the event does not seem to have a dramatic effect on the nickel market compared to more severe geopolitical events. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
Papuan students say snakes thrown into their dormitory amid social unrest,2019. 9. 10.,A group of students from West Papua have claimed that two bags of snakes were thrown into their dormitory amid ongoing civil unrest in Indonesia's...,"On September 10, 2019, a group of students from West Papua reported an incident where two bags of snakes were thrown into their dormitory. This event occurred amid ongoing civil unrest in Indonesia, highlighting the heightened tensions in the region.",0,"The incident reported by students in West Papua reflects ongoing civil unrest, but it does not directly impact nickel production or exports. The event is more of a social and political issue rather than a significant economic disruption. Therefore, it is unlikely to have a notable effect on global nickel prices, resulting in a minimal impact score.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
UN urges Indonesia to protect rights of West Papua activists,2019. 9. 16.,UN Human Rights Council experts call for immediate measures to protect freedom of expression as demonstrations continue. Protest - Jakarta - Papua.,"On September 16, 2019, the UN Human Rights Council experts urged Indonesia to take immediate actions to safeguard the rights of West Papua activists. This appeal coincided with ongoing demonstrations in Jakarta and Papua, highlighting concerns over freedom of expression in the region amidst the backdrop of tensions related to wars and conflicts in Indonesia.",0,"The appeal from the UN Human Rights Council regarding the rights of West Papua activists indicates rising tensions and potential instability in the region. However, the direct impact on nickel production and exports is likely minimal, as the event primarily concerns human rights rather than immediate disruptions to mining operations. While there may be some concerns about future regulatory changes or social unrest affecting mining, the overall effect on global nickel prices is not significant compared to more direct supply disruptions. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
Indonesian police seek pro-Papua activist,2019. 9. 13.,"Prominent rights lawyer Veronica Koman has been accused of fomenting unrest, fleeing police summons.","On September 13, 2019, Indonesian police pursued prominent rights lawyer Veronica Koman, who was accused of inciting unrest in Papua. Koman had reportedly fled following a police summons related to these allegations.",0,"The pursuit of rights lawyer Veronica Koman and the associated unrest in Papua may raise concerns about stability in the region, which could indirectly affect nickel production and exports. However, the event does not directly impact nickel supply or demand significantly, and the global market may not react strongly to this specific incident. Therefore, the overall impact on nickel prices is minimal.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
West Papua: Day of violence sees at least 27 dead,2019. 9. 24.,"A new wave of violence has hit the restive Indonesian region of West Papua after hundreds of protesters, mostly high school students, set fire to several...","On September 24, 2019, a significant outbreak of violence occurred in West Papua, Indonesia, resulting in the deaths of at least 27 individuals. The unrest was triggered by demonstrations primarily involving high school students, who protested in large numbers and set fire to several buildings, escalating tensions in the region.",2,"The outbreak of violence in West Papua could disrupt nickel production and exports due to instability in the region, potentially leading to supply shortages. However, the immediate impact on global nickel prices may be limited if other nickel-producing countries can compensate for any shortfall. The unrest raises concerns about the security of operations in Indonesia, which could lead to increased market volatility, but it does not necessarily indicate a long-term decline in nickel supply or demand. Therefore, the impact is moderate.  
Score: +2",1,107,0.45794392523364486,1.8081595658829117
Indonesia protests over new criminal code see students defy police firing tear gas and water cannon,2019. 9. 24.,Indonesian police fired tear gas and water cannon to disperse thousands of rock-throwing students protesting a new law they said had crippled Indonesia's anti-...,"On September 24, 2019, significant protests took place in Indonesia where thousands of students clashed with police in response to a new criminal code. The protests escalated as police resorted to using tear gas and water cannons to disperse the demonstrators, who were reportedly throwing rocks. The students opposed the new law, claiming it undermined Indonesia's anti-corruption efforts.",0,"The protests in Indonesia, while significant in a political context, do not directly impact nickel production or exports. The protests were primarily focused on domestic issues rather than mining operations or environmental policies related to nickel. Therefore, the event is unlikely to have a substantial effect on global nickel prices, resulting in a minimal impact score.  
Score: 0",0,211,1.033175355450237,2.7883838743990754
At least 26 killed as Indonesia’s Papua rocked by violence,2019. 9. 24.,"JAKARTA: At least 26 people were killed and dozens injured as fresh clashes erupted in Indonesia's restive Papua region, according to military and police...","On September 24, 2019, at least 26 people were killed, and many others were injured in the Papua region of Indonesia, which has been experiencing significant violence and unrest. The clashes have been reported by military and police sources, highlighting the ongoing conflicts in this area.",0,"The violence and unrest in Papua could disrupt nickel production and exports, as the region is significant for mining activities. However, the immediate impact on global nickel prices may be limited if alternative sources of nickel are available and if the unrest does not escalate to a level that severely disrupts operations. The market may react with caution, but the overall effect on prices is likely to be moderate rather than drastic. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
At least 20 dead in protests in Indonesia’s West Papua,2019. 9. 23.,"Clashes between protesters and government forces in Jayapura have killed at least four people, including a policeman. Papua - Jayapura. Riot police officers...","On September 23, 2019, significant protests occurred in Indonesia's West Papua, resulting in at least 20 fatalities, including a policeman. The unrest involved clashes between protesters and government forces in the city of Jayapura, highlighting ongoing tensions in the region.",0,"The protests in West Papua, while tragic, are unlikely to have a significant direct impact on nickel production or exports, as the region is not a major nickel-producing area. The unrest may raise concerns about stability, but it does not directly affect supply or demand dynamics in the global nickel market. Therefore, the impact on nickel prices is minimal compared to other events that could lead to significant supply disruptions or changes in demand.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Violence in Indonesia’s Papua leaves at least 32 people dead,2019. 9. 24.,"Unrest was provoked by a hoax about a student being racially abused, which went viral on social media.","On September 24, 2019, violence erupted in Indonesia's Papua region, resulting in at least 32 fatalities. The unrest was triggered by a viral hoax on social media that alleged a student had been racially abused, leading to widespread tensions and conflict in the area.",0,"The violence in Papua may disrupt local nickel production and exports, but the event is unlikely to have a significant long-term impact on global nickel prices. The unrest is localized and does not directly affect the broader nickel supply chain or demand dynamics significantly. Therefore, the impact is minimal compared to other potential events.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Australia does not rule out handing over human rights lawyer to Indonesia,2019. 9. 18.,Australia has not ruled out acting on a Interpol red notice threatened against an Indonesian human rights lawyer amid political unrest in West Papua.,"On September 18, 2019, Australia considered the possibility of handing over an Indonesian human rights lawyer in response to an Interpol red notice, amidst ongoing political unrest in West Papua, Indonesia.",0,"The political unrest in West Papua may raise concerns about stability in the region, which could affect nickel production and exports. However, the specific event of considering the handover of a human rights lawyer does not directly impact nickel mining operations or global demand significantly. Therefore, the overall impact on nickel prices is minimal.  
Score: 0",1,107,0.45794392523364486,1.8081595658829117
Not just about sex: Indonesia's protests explained,2019. 9. 26.,"The anger is, for instance, directed at plans for a new criminal code, at troops in the unrest-hit Papua region, and at the failure to stem forest fires in...","On September 26, 2019, significant protests erupted in Indonesia driven by widespread anger over various issues, including proposed changes to the criminal code, military presence in the conflict-prone Papua region, and inadequate responses to ongoing forest fires. The protests emphasized the public's frustration with government policies and actions affecting social and environmental concerns.",2,"The protests highlight significant social and environmental concerns that could lead to increased scrutiny and potential regulatory changes regarding nickel mining in Indonesia. This could disrupt production and exports, raising fears in the market about supply constraints. However, the immediate impact on global nickel prices may be limited as the protests do not directly threaten mining operations or significantly alter demand. Overall, the event raises awareness but does not lead to drastic changes in the nickel market dynamics. 

Score: +2",0,211,1.033175355450237,2.7883838743990754
Police attack Indonesian journalists covering protest in South Sulawesi,2019. 9. 25.,"A riot police officer beat and kicked Muh Darwin Fatir, a reporter at Indonesian national news agency Antara News, while he was covering a protest.","On September 25, 2019, a significant event occurred in South Sulawesi, Indonesia, where riot police attacked journalists covering a protest. Specifically, Muh Darwin Fatir, a reporter for Antara News, was physically assaulted by a police officer who beat and kicked him during the incident. This highlights the challenges and dangers faced by journalists in conflict situations in Indonesia.",0,"The incident involving the assault on journalists during a protest does not directly impact nickel production, exports, or demand. It reflects social unrest but does not indicate a significant change in the geopolitical landscape or nickel market dynamics. Therefore, the impact on global nickel prices is minimal.  
Score: 0",2,85,0.23529411764705882,1.7088499253085074
Indonesia protests over new laws spark comparisons with Hong Kong unrest,2019. 9. 25.,"Thousands of students have protested against controversial legal changes that would discriminate against minorities, restrict free speech and hamper graft...","On September 25, 2019, thousands of students in Indonesia protested against controversial legal changes. The protests were sparked by concerns that the new laws would discriminate against minorities, restrict free speech, and hinder efforts to combat corruption. The situation drew comparisons to the unrest in Hong Kong, highlighting the growing discontent among Indonesian citizens regarding government actions.",0,"The protests against legal changes in Indonesia reflect growing political instability, which could raise concerns about the continuity of nickel production and exports. However, the protests are primarily focused on social and political issues rather than directly impacting nickel mining operations or global demand. Therefore, while there may be some negative sentiment in the market, the overall impact on nickel prices is likely to be minimal compared to more significant geopolitical events. 

Score: 0",0,211,1.033175355450237,2.7883838743990754
'I feel like I'm dying': West Papua witnesses recount horror of police shootings,2019. 9. 27.,Number of dead may be higher than official death toll and unrest in Wamena may have claimed as many as 41 lives.,"On September 27, 2019, significant unrest occurred in Wamena, West Papua, Indonesia, where police shootings led to a reported number of dead that may exceed the official death toll. Eyewitnesses recounted the horror of the events, with estimates suggesting that as many as 41 lives may have been lost in the violence.",0,"The unrest in Wamena, while tragic, is localized and does not directly impact nickel production or exports significantly. The event may raise concerns about stability in the region, but it is unlikely to lead to a substantial change in global nickel supply or demand. Therefore, the overall impact on nickel prices is minimal.  
Score: 0",2,85,0.23529411764705882,1.7088499253085074
Indonesia student protests against law changes enter third day,2019. 9. 25.,"Indonesian students rallied for a third day on Wednesday against proposed new laws, including a criminal code that would ban extramarital sex and insulting the...","On September 25, 2019, Indonesian students continued their protests for the third consecutive day against proposed changes to laws. The demonstrations focused on a new criminal code that would introduce a ban on extramarital sex and the criminalization of insults towards the government.",0,"The protests against proposed changes to laws in Indonesia, while significant in a political context, are unlikely to have a direct impact on nickel production or exports. The protests do not indicate immediate threats to mining operations or changes in government policy that would affect nickel supply. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,211,1.033175355450237,2.7883838743990754
Explained: Why ethnic strife is tearing apart Indonesia’s Papua highlands,2019. 9. 25.,"Unrest in the Indonesian side of the Papua islands exists since at least 50 years now, when the New York Agreement, which was brokered by the United Nations...","On September 25, 2019, unrest in the Papua highlands of Indonesia was highlighted as a significant issue linked to ethnic strife. The conflict has persisted for over 50 years, originating from historical agreements such as the New York Agreement, which were facilitated by the United Nations. This ongoing situation underscores the complexity and long-standing nature of tensions in the region.",0,"The unrest in the Papua highlands, while significant in terms of ethnic strife and historical context, does not directly correlate with immediate disruptions to nickel production or exports. The ongoing nature of the conflict suggests a level of stability in mining operations, as these conflicts have been long-standing and often do not escalate to the point of affecting production. Therefore, the impact on global nickel prices is minimal compared to other more disruptive events. 

Score: 0",1,107,0.45794392523364486,1.8081595658829117
"Students dead, activists arrested amid protests to stop legal changes in Indonesia",2019. 10. 1.,"Indonesia's President Joko ""Jokowi"" Widodo will face another week of fighting fires, both figurative and literal, as the world's third largest democracy...","On October 1, 2019, significant events took place in Indonesia as protests erupted against legal changes proposed by President Joko ""Jokowi"" Widodo. The situation became severe as students lost their lives during the demonstrations, and multiple activists were arrested, highlighting widespread dissent within the nation against the government's actions. The protests reflect ongoing tensions in Indonesia, emphasizing the socio-political challenges faced by the administration amidst its efforts to enact legal reforms.",2,"The protests and unrest in Indonesia could lead to disruptions in nickel production and exports, raising concerns about supply shortages in the global market. However, the immediate impact on nickel prices may be mitigated by the availability of alternative nickel sources from other countries. The socio-political challenges may create uncertainty, but they do not directly correlate with a significant drop or spike in prices. Therefore, the overall impact is moderate.  
Score: +2",0,211,1.033175355450237,2.7883838743990754
Fresh clashes in Indonesia as protesters adopt 'Hong Kong-style' tactics in fight for rights,2019. 10. 1.,Indonesian police fired tear gas in central Jakarta on Monday after a new round of protests against controversial legal reforms descended into running...,"On October 1, 2019, significant events occurred in Indonesia as fresh clashes erupted during protests in central Jakarta. Demonstrators adopted ""Hong Kong-style"" tactics in their fight for rights, leading to confrontations with the police. Indonesian authorities responded to the protests by firing tear gas to disperse the crowds, highlighting the tensions surrounding controversial legal reforms that fueled public discontent.",0,"The protests in Jakarta reflect social and political instability, which could raise concerns about the continuity of nickel production and exports in Indonesia. However, the immediate impact on nickel prices may be limited as the protests are more about governance and rights rather than direct threats to mining operations. The global market may perceive this as a temporary disruption rather than a significant long-term risk, especially since alternative nickel sources exist. Therefore, the impact on nickel prices is likely minimal.  
Score: 0",0,211,1.033175355450237,2.7883838743990754
