제목,날짜,요약,이벤트,score,reason,topic,count,mean,std
Flare-up of resource nationalism burns miners across Asia,2018. 8. 25.,"Governments of resource-rich Asian countries are slapping new levies and tightening screws on mining companies, hoping to extract more revenue from natural...","On August 25, 2018, significant events in Asia's mining sector were highlighted as governments in resource-rich countries implemented new levies and regulations targeting mining companies. This surge in resource nationalism reflects a growing trend among these governments to maximize revenue from natural resources, impacting miners across the region.",0,"The event reflects a broader trend of increased regulation and resource nationalism in Asia, which could lead to higher operational costs and reduced production for mining companies, including those in the Philippines. However, the specific impact on nickel prices would depend on the extent of these regulations and their enforcement. Since this event is part of a larger regional trend rather than a specific action directly affecting Philippine nickel production, its impact is moderate. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
Indigenous Peoples Unite Against Mining in Palawan,2018. 8. 30.,"Last Updated on August 30, 2018. Indigenous Peoples were 'shocked' to learn this week that the application of three new Philippine mining firms has been...","On August 30, 2018, Indigenous Peoples in Palawan expressed their strong opposition to the application of three new mining firms in their region. They were ""shocked"" to learn about the mining applications, highlighting their unity against mining activities that they believe threaten their land and rights.",0,"The opposition from Indigenous Peoples in Palawan to new mining applications indicates significant local resistance to mining activities, which could lead to regulatory hurdles and delays in mining operations. However, the impact on global nickel prices is likely to be minimal compared to more significant regulatory changes, such as the lifting of a ban on mining. This event reflects local concerns but does not directly affect production or create a substantial shift in market dynamics. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
DENR wants to limit mining areas,2018. 8. 31.,"MANILA, Philippines — The Department of Environment and Natural Resources (DENR) is officially limiting the areas to be mined and developed as part of...","On August 31, 2018, the Department of Environment and Natural Resources (DENR) in the Philippines announced its intention to limit the areas designated for mining and development, signaling a significant policy move affecting the mining industry in the country.",5,"The announcement by the DENR to limit mining areas indicates a tightening of regulations that could restrict nickel production in the Philippines, a major supplier of nickel globally. This could lead to concerns about supply shortages, potentially driving up global nickel prices. However, the impact may not be as significant as the lifting of a ban on mining, which directly facilitates increased production. Therefore, while the event is impactful, it does not reach the level of a major positive development for supply. 

Score: +5",0,336,1.931547619047619,3.6819144903356413
Philippines Implements Fresh Nickel Mining Curbs in Environment Protection Drive,2018. 9. 7.,The Philippines will this week start limiting the land that miners can develop at any one time as new rules to protect the environment take effect.,"On September 7, 2018, the Philippines introduced new regulations aimed at protecting the environment by implementing restrictions on nickel mining. These rules specifically limit the amount of land that miners can develop simultaneously, marking a significant step in the country’s efforts to enhance environmental protection within the mining sector.",5,"The introduction of new regulations that restrict the amount of land that can be developed for nickel mining in the Philippines is likely to limit production capacity and could lead to reduced exports. This would create a tighter supply situation in the global nickel market, potentially increasing prices. However, the impact may not be as significant as the lifting of a ban on mining, which directly opens up new production opportunities. Therefore, while the regulations are impactful, they do not represent a complete halt or severe restriction on mining activities. 

Score: +5",0,336,1.931547619047619,3.6819144903356413
Mining in the Philippines: The steep price our people pay to line the pockets of a few,2018. 10. 23.,By PAUL CHRISTIAN YANG-ED kalibutan. This is the 3rd in a 4-part analysis of mining in the Philippines today. Read also the first two:.,"On October 23, 2018, a notable event in the news highlighted the challenges faced by people in the Philippines due to mining practices. The article titled ""Mining in the Philippines: The steep price our people pay to line the pockets of a few"" by Paul Christian Yang-ed is part of a series analyzing the current state of mining in the country. It suggests that the local communities are suffering significantly as a result of mining operations while only a select few benefit financially. This ongoing discussion reflects broader issues related to policies and regulations governing the mining industry in the Philippines.",0,"The article highlights ongoing challenges and negative perceptions surrounding mining practices in the Philippines, which could lead to increased scrutiny and potential regulatory changes. However, it does not indicate any immediate changes to mining policies or production levels that would significantly impact nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
Butuan exec orders suspension of quarry ops,2018. 9. 8.,By Erwin M. Mascariñas Correspondent. Butuan City — The chief executive here has ordered the Environment and Natural Resources Office (Enro) to temporarily...,"On September 8, 2018, a key event in Butuan City, Philippines, involved the local chief executive ordering the temporary suspension of quarry operations. This directive was communicated to the Environment and Natural Resources Office (ENRO), indicating a significant regulatory decision aimed at managing environmental concerns related to quarrying activities in the area.",0,"The temporary suspension of quarry operations in Butuan City primarily addresses environmental concerns and does not directly relate to nickel mining or production. While it may indicate a tightening of regulations, its impact on nickel supply and prices is minimal compared to more significant regulatory changes, such as lifting bans on mining. Therefore, it is unlikely to have a substantial effect on global nickel prices.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
"After disaster, Philippines to review all small-scale mining proposals",2018. 9. 18.,The Philippines has ordered a review of more than 100 proposals for small-scale mining sites across the country following a landslide that killed 62 people...,"On September 18, 2018, the Philippines announced a review of over 100 proposals for small-scale mining sites across the country. This decision was made in response to a recent landslide that tragically resulted in the deaths of 62 individuals.",0,"The review of small-scale mining proposals in the Philippines could lead to increased scrutiny and potential restrictions on mining operations, which may negatively impact nickel production and exports. However, the event is less significant than a complete ban or lifting of restrictions, as it primarily involves a review rather than immediate regulatory changes. The overall impact on global nickel prices is likely to be moderate, as it may create uncertainty but does not directly halt production. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
Destructive mining blamed for Philippine landslide tragedy,2018. 9. 19.,Environmental activists have blamed mining operations for landslides that have reportedly killed dozens of people in the northern Philippines.,"On September 19, 2018, a landslide tragedy in the northern Philippines was attributed to destructive mining operations. Environmental activists highlighted the connection between mining activities and the landslides, which reportedly resulted in the deaths of dozens of individuals.",-5,"The landslide tragedy linked to mining operations raises significant concerns about the environmental impact of mining in the Philippines, potentially leading to stricter regulations and increased scrutiny of mining activities. This could disrupt nickel production and exports, negatively affecting supply. However, the immediate impact on global nickel prices may be mitigated by the availability of nickel from other countries. Overall, while the event highlights serious issues, it does not signal a major shift in policy like the lifting of a ban would, thus resulting in a moderate negative impact.  
Score: -5",0,336,1.931547619047619,3.6819144903356413
DENR eyes safer 'Minahang Bayan' sites after Itogon landslide,2018. 9. 20.,"MANILA, Philippines — One of the Department of Environment and Natural Resources' long-term plans following the landslide in Itogon, Benguet is to establish...","On September 20, 2018, the Department of Environment and Natural Resources (DENR) in the Philippines announced its intention to create safer ""Minahang Bayan"" sites as a response to a recent landslide in Itogon, Benguet. This initiative is part of the DENR's long-term plans to enhance safety in mining areas.",0,"The announcement of creating safer ""Minahang Bayan"" sites indicates a focus on improving safety standards in mining, which could lead to increased operational costs and regulatory compliance for mining companies. However, this initiative does not directly impact nickel production levels or significantly alter the regulatory landscape for existing nickel operations. As such, the impact on global nickel prices is likely minimal compared to more significant regulatory changes, such as lifting bans on mining. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
Central Visayas mines bureau execs sacked,2018. 9. 22.,"MANILA, Philippines — Environment Secretary Roy Cimatu has ordered the relief of the chief and three other officials of the Mines and Geosciences Bureau...","On September 22, 2018, significant action was taken in the Philippines regarding mining oversight, as Environment Secretary Roy Cimatu ordered the relief of the chief and three other officials of the Mines and Geosciences Bureau. This decision reflects ongoing efforts related to policy and regulation enforcement in the mining sector.",0,"The relief of key officials in the Mines and Geosciences Bureau indicates a shift in regulatory oversight, which could lead to changes in mining operations and enforcement of environmental standards. However, this event does not directly signal a significant change in production or demand for nickel, and its impact on global nickel prices is likely to be minimal compared to more decisive regulatory changes, such as lifting bans on mining. 

Score: 0",1,143,0.34965034965034963,1.9035132132296901
The Philippines’ Federal Shift and What it Means for Business,2019. 1. 31.,"In this article, we provide a brief assessment of the opportunities and challenges the country faces amid an anticipated political and socio-economic shift.","On January 31, 2019, a significant event highlighted in the news was the anticipated political and socio-economic shift in the Philippines. The article titled ""The Philippines’ Federal Shift and What it Means for Business"" discussed the potential opportunities and challenges that this shift could bring for businesses operating in the country, particularly in the context of policies and regulations affecting the economy.",0,"The anticipated political and socio-economic shift in the Philippines could create uncertainty for businesses, including those in the mining sector. However, without specific regulatory changes directly affecting nickel production or demand, the impact on global nickel prices is likely to be minimal. The event does not indicate any immediate changes to mining policies or production levels that would significantly influence nickel supply or demand. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
INDUSTRIES UNITE:,2019. 2. 4.,The confab aims to stimulate investment opportunities and potential collaborative development among industries with shared interests in nickel.,"On February 4, 2019, a conference called ""INDUSTRIES UNITE"" was held with the aim of stimulating investment opportunities and fostering potential collaborative development among industries that share interests in nickel.",0,"The conference ""INDUSTRIES UNITE"" aims to stimulate investment opportunities and collaboration in the nickel industry, which could positively influence investor sentiment and potentially increase demand for nickel. However, the event itself does not directly alter production levels or regulatory frameworks, making its impact relatively minimal compared to more significant regulatory changes. Therefore, it has a limited effect on global nickel prices.  
Score: 0",1,143,0.34965034965034963,1.9035132132296901
Advocacy for the implementation of environmental laws,2019. 2. 11.,"When it comes to implementing environmental law, many governments will not move without a push. Here's how advocates can help turn words into action.","On February 11, 2019, there was an advocacy focused on the implementation of environmental laws. The discussion highlighted the tendency of many governments to be inactive on environmental issues unless pressured by advocates. The event aimed at exploring how advocacy can effectively translate policy promises into tangible actions to enforce environmental regulations.",0,"The advocacy event focused on environmental laws does not directly impact nickel production or exports in the Philippines. While it raises awareness about environmental issues, it lacks immediate regulatory changes or actions that would significantly affect nickel supply or demand. Therefore, its impact on global nickel prices is minimal compared to more decisive regulatory events.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
"Zambales mayor gets 16 years for graft, usurpation",2019. 2. 22.,"The Sandiganbayan has sentenced Mayor Luisito Marty of Sta. Cruz, Zambales to 16 years in prison for stopping the operations of two mining firms.","On February 22, 2019, Luisito Marty, the Mayor of Sta. Cruz in Zambales, was sentenced to 16 years in prison by the Sandiganbayan for graft and usurpation. This decision was linked to his actions in halting the operations of two mining firms in the area.",-5,"The sentencing of the mayor for actions related to halting mining operations indicates a negative regulatory environment for mining in the Philippines. This could lead to increased uncertainty for mining companies and potentially lower production levels, which may affect nickel supply. However, the impact is not as significant as the lifting of a ban on mining, as it pertains to a local issue rather than a broad policy change. Therefore, the impact on global nickel prices is moderate but negative.  
Score: -5",-1,6,-0.8333333333333334,2.0412414523193148
Philippines: Landmark decision by Human Rights Commission paves way for climate litigation,2019. 12. 9.,The decision by the Philippines Human Rights Commission could see fossil fuel companies held legally responsible for human rights harms linked to climate...,"On December 9, 2019, the Philippines Human Rights Commission made a landmark decision that could enable legal actions against fossil fuel companies for human rights violations associated with climate change. This development marks a significant step towards holding these companies accountable for their impact on human rights in relation to environmental concerns.",0,"The decision by the Philippines Human Rights Commission to enable legal actions against fossil fuel companies for human rights violations related to climate change may raise concerns about environmental regulations affecting mining operations, including nickel production. However, this event is more focused on fossil fuel accountability rather than directly impacting nickel mining policies or production. Therefore, its impact on nickel prices is likely minimal compared to more direct regulatory changes in the mining sector. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
"Cebu operatives seize 45 loose firearms, hand grenades",2019. 12. 7.,"At least 43 loose firearms and two hand grenades were recovered by the Cebu City Police Office during the two-day implementation of ""Oplan Nickel"", which...","On December 7, 2019, the Cebu City Police Office conducted a two-day operation called ""Oplan Nickel,"" resulting in the seizure of 45 loose firearms, including 43 firearms and two hand grenades. This event highlights ongoing efforts in Cebu to address illegal firearms in the region.",0,"The event regarding the seizure of firearms in Cebu City does not directly relate to nickel production, regulation, or demand. It highlights law enforcement efforts but does not impact the supply or demand dynamics of nickel in the global market. Therefore, it has minimal or no impact on nickel prices relative to other events in this category.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
Pollution Exported by Japanese Companies: Water Contamination by Hexavalent Chromium Continuously Found around the Nickel Projects in the Philippines,2019. 12. 23.,The results of water analysis surrounding nickel mining sites and the nickel processing plants in R...,"On December 23, 2019, a significant environmental concern was highlighted regarding the pollution exported by Japanese companies. Reports indicated that hexavalent chromium, a harmful contaminant, was continuously found in the water surrounding nickel mining sites and processing plants in the Philippines. This raised serious issues regarding the practices of nickel extraction and the environmental regulations in place, pointing to the need for stricter policies to protect local water sources and public health.",0,"The highlighted environmental concerns regarding pollution from nickel mining in the Philippines could lead to increased scrutiny and potential regulatory changes, which may negatively impact nickel production and exports. However, the event does not indicate immediate regulatory action or a significant shift in mining policy like the lifting of a ban on open-pit mining. Therefore, while it raises awareness and could lead to future restrictions, its immediate impact on nickel prices is likely to be minimal compared to more decisive regulatory changes. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
A Philippine tribe that defeated a dam prepares to fight its reincarnation,2019. 11. 5.,The Dumagat-Remontado indigenous group has ancestral domain claims in an area where the Philippine government plans to build a dam to supply water to Metro...,"On November 5, 2019, a significant event involved the Dumagat-Remontado indigenous group in the Philippines, as they prepared to challenge the government's plan to construct a dam intended to supply water to Metro Manila. This tribe, which has ancestral domain claims in the affected area, previously successfully opposed the dam project and is now gearing up to fight against its reintroduction.",0,"The event primarily concerns a water supply project and the rights of an indigenous group, which does not directly relate to nickel mining or production. While it may have implications for local governance and environmental considerations, it is unlikely to significantly impact nickel supply or demand. Therefore, the impact on global nickel prices is minimal.  
Score: 0",1,143,0.34965034965034963,1.9035132132296901
Mine over matter,2019. 11. 24.,OceanaGold faces protests and suspension orders from activists and local government units that are pushing to prevent the company's FTAA renewal for good.,"On November 24, 2019, OceanaGold faced significant protests and received suspension orders from activists and local government units. This backlash was aimed at preventing the company's renewal of its Financial Technical Assistance Agreement (FTAA). The tensions highlight ongoing concerns regarding mining policies and regulations in the Philippines, particularly in relation to environmental and community impacts.",0,"The protests and suspension orders against OceanaGold indicate significant local opposition to mining activities, which could lead to stricter regulations and delays in mining operations. However, since OceanaGold primarily deals with gold and copper, the direct impact on nickel production and prices may be limited. The event reflects ongoing tensions in the mining sector but does not signal a major shift in nickel policy or production that would significantly affect global nickel prices. Therefore, the impact is minimal relative to other events in this category.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
DOE suspends Semirara Mining operations over mudflow incident,2019. 11. 20.,"The Department of Energy has ordered Consunji-led Semirara Mining and Power Corp. to suspend mining activities in Semirara Island, Antique over last month's...","On November 20, 2019, the Department of Energy in the Philippines ordered the suspension of mining operations by Semirara Mining and Power Corp. This decision was made in response to a mudflow incident that occurred on Semirara Island, Antique, highlighting regulatory actions concerning safety and environmental risks in the mining sector.",0,"The suspension of mining operations by Semirara Mining and Power Corp. due to safety and environmental concerns indicates a tightening of regulatory oversight in the mining sector. While this specific event pertains to coal mining rather than nickel, it reflects a broader trend of increased scrutiny on mining operations in the Philippines. This could lead to heightened concerns about regulatory risks for nickel producers as well, potentially affecting production and exports. However, since the event does not directly impact nickel mining operations, its effect on global nickel prices is likely to be minimal compared to more significant regulatory changes directly affecting nickel production. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
"Nickel producer DMCI sees tough year with mine shut, inventory declining",2019. 3. 21.,"MANILA — Philippine nickel producer DMCI Mining Corp, a unit of conglomerate DMCI Holdings Inc, on Thursday said it expected 2019 to be a tough year, with.","On March 21, 2019, Philippine nickel producer DMCI Mining Corp announced that it anticipated a challenging year ahead due to a mine shutdown and a decline in inventory levels.",5,"The announcement by DMCI Mining Corp about a mine shutdown and declining inventory levels indicates a potential reduction in nickel supply from the Philippines, which could lead to upward pressure on global nickel prices. However, the impact is somewhat mitigated by the fact that the market may have already priced in some level of risk associated with production challenges. Overall, this event suggests a moderate impact on nickel prices due to supply constraints.  
Score: +5",0,336,1.931547619047619,3.6819144903356413
Philippines’ Philex delays copper-gold mine start by four years,2019. 3. 22.,Philippine copper and gold producer Philex Mining Corp on Friday said the start of output at its Silangan mine in the south of the country would be delayed by...,"On March 22, 2019, Philex Mining Corp, a major copper and gold producer in the Philippines, announced a four-year delay in the start of output at its Silangan mine located in the southern region of the country.",0,"The four-year delay in output at Philex Mining Corp's Silangan mine primarily affects copper and gold production rather than nickel. While it may indicate regulatory challenges in the mining sector, it does not directly impact nickel supply or demand. Therefore, the event has minimal relevance to global nickel prices. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
Rehab programs increase mining costs,2019. 5. 20.,"MANILA, Philippines — The compliance of mining companies to the government's progressive rehabilitation program for mine sites is generating higher...","On May 20, 2019, news highlighted that the government's progressive rehabilitation program for mining sites in the Philippines is causing an increase in costs for mining companies.",0,"The government's progressive rehabilitation program increasing costs for mining companies may lead to reduced profitability and potentially lower production levels in the nickel sector. However, the impact on global nickel prices is likely to be moderate, as other nickel-producing countries can offset some supply disruptions. Overall, while it may create some upward pressure on prices due to increased costs, it does not signal a significant change in production or demand dynamics compared to more impactful events. 

Score: 0",1,143,0.34965034965034963,1.9035132132296901
Problems of transporting nickel ore cargoes,2019. 7. 1.,"As the American Club says, Pandiman Philippines Inc., the Club's correspondents in Manila, provided the following reminder regarding the hazards associated...","On July 1, 2019, a reminder was issued by Pandiman Philippines Inc., the correspondents for the American Club in Manila, highlighting the hazards linked to the transportation of nickel ore cargoes.",0,"The reminder about the hazards linked to the transportation of nickel ore cargoes is more of an operational concern rather than a direct regulatory change affecting production or export policies. While it may raise awareness about safety issues, it does not significantly impact nickel supply or demand dynamics in the global market. Therefore, its effect on nickel prices is minimal compared to more impactful regulatory events.  
Score: 0",1,143,0.34965034965034963,1.9035132132296901
Troubled Philippine nickel plant muddies Sumitomo Metal's outlook,2019. 7. 24.,TOKYO -- Repeated operational problems at Sumitomo Metal Mining's nickel smelting site in the Philippines are threatening the company's reputation as.,"On July 24, 2019, significant operational issues at Sumitomo Metal Mining's nickel smelting plant in the Philippines emerged, creating uncertainty about the company's future and potentially impacting its reputation in the industry.",0,"The operational issues at Sumitomo Metal Mining's nickel smelting plant introduce uncertainty in the supply chain, which could lead to concerns about nickel availability. However, the impact is more localized to the company's operations rather than a broad regulatory change affecting the entire industry. This event is unlikely to have a significant long-term effect on global nickel prices compared to more impactful regulatory changes, such as the lifting of a ban on open-pit mining. Therefore, the score reflects a moderate concern but not a drastic change in the market.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
Pollution Exported by Japanese Companies|FoE Japan,2019. 7. 28.,"July 28, 2019. - The results of water analysis surrounding nickel mining sites and the nickel processing plants in Rio Tuba and Taganito in the rainy season...","On July 28, 2019, a report was released by FoE Japan highlighting the results of water analysis conducted around nickel mining sites and processing plants in Rio Tuba and Taganito. The findings indicate pollution stemming from Japanese companies operating in these areas, raising concerns about environmental impacts and regulatory oversight in the Philippines' nickel industry.",0,"The report highlighting pollution from nickel mining sites raises significant concerns about environmental impacts and regulatory oversight, which could lead to increased scrutiny and potential regulatory changes in the Philippines. However, the immediate impact on nickel production and exports may be limited, as it primarily focuses on environmental issues rather than direct regulatory actions that would affect mining operations. Therefore, while it may influence market perceptions and create uncertainty, it does not have a strong immediate effect on supply or demand dynamics. 

Score: 0",0,336,1.931547619047619,3.6819144903356413
"Gina Lopez, Who Led Crackdown on Mines in the Philippines, Dies at 65 (Published 2019)",2019. 8. 19.,"Gina Lopez, a former environmental activist who introduced a crackdown on Philippine mining companies after she was appointed the country's environmental...","On August 19, 2019, Gina Lopez, a prominent environmental activist known for her significant influence on mining regulations in the Philippines, passed away at the age of 65. She was recognized for her leadership in implementing strict measures against mining companies in the country following her appointment as the Secretary of the Department of Environment and Natural Resources. Her efforts aimed to protect the environment from the adverse impacts of mining activities in the Philippines.",0,"The passing of Gina Lopez, a key figure in enforcing strict mining regulations, could lead to uncertainty in the regulatory environment for mining in the Philippines. However, her death does not directly change any existing policies or regulations, and the immediate impact on nickel production and exports is likely minimal. While it may create some market speculation about future regulatory changes, it does not have the same immediate and significant implications for nickel prices as the lifting of a ban on mining would. Therefore, the impact is assessed as minimal.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
"Gina Lopez, who led crackdown on mines in the Philippines, dies at 65",2019. 8. 19.,"MANILA — Gina Lopez, a former environmental activist who introduced a broad crackdown on Philippine mining companies after she was appointed the country's...","On August 19, 2019, Gina Lopez, a notable environmental activist known for her efforts to regulate mining in the Philippines, passed away at the age of 65. She was recognized for her significant role in implementing strict measures against mining companies during her tenure in office.",0,"The passing of Gina Lopez may evoke sentiments regarding environmental regulations in the Philippines, but it does not directly alter current mining policies or production levels. While her legacy may influence future regulatory discussions, the immediate impact on nickel production and prices is minimal. Therefore, the event has a limited effect on global nickel prices compared to more direct regulatory changes.  
Score: 0",0,336,1.931547619047619,3.6819144903356413
