제목,날짜,요약,이벤트,score,reason,topic,count,mean,std
Winners and losers from Trump's new tariffs on aluminium and steel,2018. 3. 3.,"Tariffs may benefit US steel and aluminium producers, but also raise the possibility of retaliation from other countries. Read more at straitstimes.com.","On March 3, 2018, a significant event related to international trade occurred as former President Donald Trump announced new tariffs on aluminium and steel. This policy aimed to benefit U.S. producers in these sectors, enhancing their competitive edge. However, the move also raised concerns about potential retaliatory measures from other countries, which could lead to trade tensions and impact global markets. The discussion surrounding these tariffs highlighted the complexities of trade relationships, especially for countries heavily involved in the production and consumption of these metals, such as China.",0,"The announcement of tariffs on aluminum and steel by the U.S. could lead to increased trade tensions, which may indirectly affect China's nickel consumption and imports. However, the direct impact on nickel prices is likely minimal compared to more significant events like sanctions on Russian metals, as this event primarily concerns aluminum and steel rather than nickel specifically. Therefore, the overall impact on global nickel prices is limited.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
Trump to Impose Sweeping Steel and Aluminum Tariffs (Published 2018),2018. 3. 1.,"President Trump said on Thursday that he would impose stiff tariffs on imports of steel and aluminum, making good on a key campaign promise and rattling stock...","On March 1, 2018, President Trump announced plans to impose significant tariffs on imports of steel and aluminum. This decision was part of fulfilling a key campaign promise and raised concerns in the stock market, indicative of the potential impact on global trade relations and various industries, including those reliant on these metals.",0,"The announcement of tariffs on steel and aluminum by President Trump primarily affects those specific metals and does not directly target nickel. While it may create broader concerns about trade relations and could indirectly influence nickel prices through market sentiment, the direct impact on nickel consumption and imports in China is minimal. Therefore, the event has a limited effect on global nickel prices compared to more direct actions affecting nickel supply or demand.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
Tesla’s Musk Takes Swipe at China Car Restrictions,2018. 3. 9.,"Tesla Inc.'s CEO Elon Musk has criticized China's high import tariffs and restrictions on foreign ownership of local car-making plants, as plans for his own...","On March 9, 2018, Tesla's CEO Elon Musk publicly criticized China's import tariffs and its restrictions on foreign ownership of local car manufacturing plants. This statement highlighted the challenges that foreign automotive companies, including Tesla, face in the Chinese market due to existing regulations and policies. Musk's comments reflect broader concerns regarding China's policies and regulations in the automotive sector and their impact on foreign investments.",0,"Musk's criticism of China's import tariffs and restrictions on foreign ownership primarily affects the automotive sector, which may indirectly influence nickel demand due to its use in electric vehicle batteries. However, the impact is relatively minimal compared to more direct trade measures or sanctions affecting nickel supply and demand. Therefore, the overall effect on global nickel prices is limited.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
DR Congo signs new mining law despite companies' opposition,2018. 3. 10.,The Democratic Republic of Congo has moved to increase taxes on mining firms and increase government royalties from the industry despite fierce opposition.,"On March 10, 2018, the Democratic Republic of Congo signed a new mining law aimed at increasing taxes on mining firms and boosting government royalties from the industry. This decision was met with significant opposition from companies operating in the region, who likely raised concerns about the potential impact on their operations and profits. The new regulations reflect the DRC's efforts to leverage its mineral wealth, particularly as nations like China continue to be major consumers of nickel and other mining commodities.",5,"The new mining law in the Democratic Republic of Congo (DRC) could lead to increased costs for mining firms, potentially reducing the supply of nickel from one of the world's key producers. As China is a major consumer of nickel, any disruption in supply from the DRC could lead to increased prices globally. However, the impact is somewhat mitigated by the fact that there are alternative sources of nickel, and the immediate effect on China's consumption and imports may not be as pronounced as in other events. Overall, this event has a moderate positive impact on nickel prices due to supply concerns.

Score: +5",10,18,0.7222222222222222,1.7083034430670596
"Trump Formally Orders Tariffs On Steel, Aluminum Imports",2018. 3. 8.,"President Trump's order includes exceptions for Canada and Mexico for the time being. The plan has prompted fears of a trade war, and GOP leaders have...","On March 8, 2018, President Trump formally ordered the implementation of tariffs on steel and aluminum imports. While the order included exceptions for Canada and Mexico, it raised concerns about the potential for a trade war, prompting reactions from GOP leaders and various stakeholders in the economy. This event reflects broader implications for international trade relations, particularly affecting countries heavily involved in metal production and export, including China, a significant consumer of nickel, which is often tied to steel and aluminum production.",0,"The implementation of tariffs on steel and aluminum imports by the U.S. raises concerns about a potential trade war, which could lead to reduced demand for nickel in China due to decreased steel and aluminum production. However, the direct impact on nickel prices may be limited compared to more significant events like sanctions on Russian metals, as this event primarily affects trade relations rather than directly altering nickel supply or demand dynamics. Therefore, the impact is moderate but not as severe as other events.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
"U.S. Exempts Some Allies From Tariffs, but May Opt for Quotas (Published 2018)",2018. 3. 22.,"In a shift in strategy, the White House may impose import quotas to prevent too much foreign metal from flooding into the United States.","On March 22, 2018, the White House announced a significant policy shift regarding metal imports, deciding to exempt certain allies from tariffs but considering the implementation of import quotas. This move aims to regulate the influx of foreign metal into the United States, indicating a strategic approach to safeguard domestic industries against overwhelming foreign competition. This event is particularly relevant in the context of global trade dynamics, including the implications for countries like China, a major consumer of nickel, as it navigates its own policies and regulations in response to international trade changes.",0,"The announcement of a policy shift regarding metal imports by the White House, while significant, primarily focuses on the U.S. market and its domestic industries. The impact on China's nickel consumption and imports is indirect, as it may lead to adjustments in trade dynamics but does not directly alter China's demand for nickel or its regulatory stance. The overall effect on global nickel prices is likely minimal compared to more direct actions, such as sanctions or tariffs specifically targeting nickel or its key suppliers. 

Score: 0",0,1166,1.2787307032590052,3.0461982950456306
China’s Environmental Protection Tax,2018. 1. 18.,"On January 1, 2018, the Chinese government implemented a new environmental tax policy, effectively ending the pollutant discharge fee that had been in effect...","On January 18, 2018, the Chinese government introduced a new environmental protection tax policy. This policy marked a significant change as it replaced the existing pollutant discharge fee that had been in place, aiming to enhance environmental conservation and regulate pollution more effectively. The implementation of this tax reflects China's commitment to improving air quality and addressing environmental concerns, particularly in light of its role as a major consumer of nickel and other resources.",0,"The introduction of the environmental protection tax policy by the Chinese government indicates a stronger regulatory framework aimed at reducing pollution and enhancing environmental standards. This could lead to increased operational costs for nickel producers in China, potentially reducing supply and increasing prices. However, the direct impact on global nickel prices may be moderate, as the market may adjust over time and other sources of nickel could mitigate supply constraints. Overall, while the policy reflects a significant shift in China's approach to environmental issues, its immediate impact on global nickel prices is likely to be limited compared to more disruptive events like sanctions or major trade tariffs.

Score: 0",0,1166,1.2787307032590052,3.0461982950456306
Drug chemical makers brace as China cracks down on pollution,2018. 2. 12.,"Excerpt from a memo received by the Italian chemical company Amsa. When Xi Jinping came to power in China in 2013, the ambitious new general secretary...","On February 12, 2018, significant events unfolded as China took a strong stance on pollution control, impacting the drug chemical manufacturing sector. The Italian chemical company Amsa shared insights in a memo regarding the implications of China's strict environmental regulations. This enforcement can be traced back to the rise of Xi Jinping in 2013, marking a notable shift in China's policies towards sustainable industrial practices. The crackdown on pollution reflects broader efforts by China to address environmental concerns, directly affecting companies involved in chemical production and signaling a transformative approach in regulatory frameworks.",2,"China's strong stance on pollution control and its regulatory framework can lead to increased operational costs for nickel producers, particularly if they are required to comply with stricter environmental standards. This could potentially reduce nickel supply if producers scale back operations or face penalties, thereby impacting global nickel prices. However, the direct link to nickel consumption and demand is less pronounced compared to other events, leading to a moderate impact assessment. 

Score: +2",-1,606,1.1171617161716172,3.0114606209155905
China has long been captivated by the promise of coal,2018. 2. 28.,"For centuries, notions of abundant coal have fed China's sense of its place among the great nations of the world. Now it is being asked to give it up.","On February 28, 2018, a significant discussion emerged in China regarding its longstanding reliance on coal as a key energy source. The article highlighted how China's historical fascination with coal has shaped its national identity and perception among global powers. However, it also pointed out the growing pressure for China to reconsider and reduce its dependence on coal in response to environmental concerns and the need for more sustainable energy policies.",0,"The discussion about reducing reliance on coal in China indicates a potential shift towards more sustainable energy sources, which could increase demand for nickel, particularly in the context of electric vehicle batteries and renewable energy technologies. However, the impact is more indirect and gradual compared to more immediate trade sanctions or tariffs. Therefore, while it may influence future demand for nickel, the immediate effect on global nickel prices is likely to be minimal. 

Score: 0",-1,606,1.1171617161716172,3.0114606209155905
"China's government shake-up could have big payoffs for public health, environment",2018. 3. 13.,"China today unveiled a sweeping revamp of its bureaucracy that is expected to reap benefits for public health, the environment, and combatting climate change.","On March 13, 2018, China announced a significant reorganization of its government bureaucracy, which is expected to lead to substantial improvements in public health, environmental protection, and efforts to combat climate change. This government shake-up aims to streamline processes and enhance the effectiveness of policies related to these critical areas, indicating a strategic push by Chinese authorities to address pressing national issues.",0,"The reorganization of China's government bureaucracy, while aimed at improving public health and environmental protection, does not directly impact nickel consumption or imports. The focus on environmental issues may lead to stricter regulations on mining and production, which could have a long-term effect on nickel supply. However, the immediate impact on global nickel prices is likely minimal, as this event does not directly alter demand or supply dynamics in the short term. Therefore, it has a neutral effect on the global nickel market.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
China’s Green Bonds Finance Climate Resilience,2018. 3. 22.,"China must address its environmental and climate change challenges, such as reducing water pollution and building resilience to droughts, floods, and long-term...","On March 22, 2018, an important event occurred regarding China's environmental initiatives, specifically related to the financing of climate resilience through green bonds. The news highlighted that China was taking significant steps to tackle its environmental and climate change challenges. This included efforts to reduce water pollution and enhance resilience against natural disasters such as droughts and floods, aiming for long-term sustainability and improved environmental conditions.",0,"China's environmental initiatives and financing through green bonds may lead to increased investments in sustainable technologies, which could boost demand for nickel in the long term, particularly for electric vehicle batteries and renewable energy applications. However, the immediate impact on nickel prices is likely minimal as this event does not directly alter supply or demand dynamics in the short term. Therefore, the score reflects a slight positive outlook on future demand without significant immediate effects.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
China issues three-day smog alert and orders factories to cut output by 50%,2018. 3. 25.,"Beijing has issued its third major smog alert this year, one day after being named China's top city for reducing air pollution.","On March 25, 2018, China issued a three-day smog alert, prompting factories in Beijing to reduce their output by 50%. This was the third major smog alert of the year, illustrating ongoing concerns about air quality in the capital. Notably, this alert came just one day after Beijing was recognized as the top city in China for its efforts to reduce air pollution, highlighting the ongoing challenges the city faces despite its improvements in environmental policies.",0,"The smog alert in Beijing leading to reduced factory output may temporarily decrease nickel consumption in the region due to lower industrial activity. However, the impact on global nickel prices is likely to be minimal, as this is a localized event and does not significantly alter the broader supply-demand dynamics of the global nickel market. Other countries can potentially offset any minor reductions in demand from China. 

Score: 0",-1,606,1.1171617161716172,3.0114606209155905
"China, the United States, and competition for resources that enable emerging technologies",2018. 4. 2.,"Historically, resource conflicts have often centered on fuel minerals (particularly oil). Future resource conflicts may, however, focus more on competition...","On April 2, 2018, a significant discussion emerged regarding the competitive landscape between China and the United States over resources essential for emerging technologies. The title highlights the evolving nature of resource conflicts, suggesting that while traditional conflicts have predominantly revolved around fuel minerals, such as oil, future tensions may increasingly center on other critical resources, including those relevant to technological advancements. The summary indicates a shift in focus towards resources that enable innovation and technological development, reflecting both nations' strategic interests in securing access to these materials.",0,"The discussion about resource competition between China and the United States highlights the strategic importance of nickel in emerging technologies. However, the event does not directly impose any immediate changes to China's nickel consumption or imports, nor does it create a significant shift in global demand or supply dynamics. The impact on nickel prices is likely to be minimal compared to more direct regulatory actions or sanctions. 

Score: 0",-1,606,1.1171617161716172,3.0114606209155905
"In Trade Dispute, China Put Import Taxes on US Goods",2018. 4. 2.,China announced tariffs on about $3 billion in US products in what appears to be a growing trade dispute. The administration of U.S. President Donald Trump...,"On April 2, 2018, China announced the implementation of tariffs on approximately $3 billion worth of US goods, escalating a growing trade dispute with the United States under President Donald Trump's administration. This move reflects China's strategic economic policies and regulatory stance in response to tensions in international trade relations, particularly with major trading partners like the U.S.",0,"The implementation of tariffs on U.S. goods by China indicates a retaliatory measure in the ongoing trade dispute, which could lead to increased costs for U.S. nickel exports to China. However, the direct impact on global nickel prices is likely to be minimal, as the tariffs primarily affect trade with the U.S. rather than altering China's overall nickel consumption or demand significantly. Additionally, other sources of nickel supply may mitigate any potential disruptions. Therefore, the impact on global nickel prices is assessed as minimal.  
Score: 0",-1,606,1.1171617161716172,3.0114606209155905
US aluminum scrap tariff takes effect in China,2018. 4. 4.,A previously announced 25 percent tariff on aluminum scrap imported from the United States would take effect immediately.,"On April 4, 2018, a significant event occurred regarding trade regulations between the United States and China. The U.S. implemented a 25 percent tariff on aluminum scrap imported from the United States, which took effect immediately. This move was part of broader trade policies and regulations that likely aimed to address issues related to aluminum imports, impacting both countries' economies and trade relations.",0,"The implementation of a 25 percent tariff on aluminum scrap by the U.S. primarily affects the aluminum market rather than nickel directly. While it may have some indirect effects on nickel due to the interconnectedness of metal markets, the impact on nickel prices is likely minimal compared to more direct events affecting nickel supply or demand. Therefore, this event does not significantly alter the dynamics of nickel consumption or imports in China or globally. 

Score: 0",-1,606,1.1171617161716172,3.0114606209155905
Tariffs threaten nearly 7 percent of China-US container trade,2018. 4. 5.,"Neither country has listed a deadline for tariff implementation, hence the situation remains dynamic and fluid. However, key analysts are formulating...","On April 5, 2018, a significant event in international trade was highlighted by concerns over tariffs impacting nearly 7 percent of the container trade between China and the United States. The lack of a specified deadline for the implementation of these tariffs contributed to uncertainty in the trade relationship. Analysts were actively examining the potential repercussions of these tariffs, indicating a sensitive and evolving situation regarding China's policies and regulations in the context of its trade with the US.",0,"The event primarily revolves around trade tensions between China and the United States, which could create uncertainty in the market. However, the specific focus on tariffs affecting container trade does not directly correlate with nickel consumption or demand. While it may create some market volatility, the impact on nickel prices is likely minimal compared to more direct sanctions or trade restrictions on nickel itself. Therefore, the overall effect on global nickel prices is limited.

Score: 0",-1,606,1.1171617161716172,3.0114606209155905
"Copper, iron ore prices gain on robust Chinese imports",2018. 4. 13.,Copper and iron ore eked out small price gains on Friday after customs data showed imports of raw materials by China improved during the first quarter.,"On April 13, 2018, there was a notable event regarding the commodities market, specifically related to China's import activities. According to the news, copper and iron ore prices experienced modest increases due to encouraging import data from China, indicating a rise in the country's raw material purchases during the first quarter. This development highlights China's significant role as a major consumer of these materials and its impact on global commodity prices.",0,"The event indicates a rise in China's raw material purchases, which could suggest increased demand for commodities, including nickel. However, the impact is modest and primarily related to copper and iron ore, with no direct mention of nickel. Therefore, while it reflects positively on China's consumption trends, the effect on nickel prices is limited and does not significantly alter the market dynamics. 

Score: 0",-1,606,1.1171617161716172,3.0114606209155905
China Expands Controversial Bans on Imported Waste,2018. 4. 24.,"China has expanded its waste import ban and will close its borders to an additional 32 types of solid waste, including slag and scrap metal, by 2020.","On April 24, 2018, a significant event occurred in China regarding environmental policy. The country announced the expansion of its controversial bans on imported waste. This decision involved closing its borders to an additional 32 types of solid waste, which included materials such as slag and scrap metal. The move aimed to strengthen China's environmental protection efforts and reduce pollution from foreign waste.",3,"The expansion of bans on imported waste, including materials like slag and scrap metal, could lead to a reduction in the availability of recycled nickel and other metals in China. This may increase demand for primary nickel from other sources, potentially raising global nickel prices. However, the direct impact on nickel prices may be limited compared to more significant geopolitical events or sanctions. Therefore, the overall impact is moderate.  
Score: +3",0,1166,1.2787307032590052,3.0461982950456306
China announces import ban on an additional 32 scrap materials,2018. 4. 19.,"Chinese government identifies 16 materials to be banned by the end of 2018, another 16 at the end of 2019.","On April 19, 2018, the Chinese government announced an import ban on an additional 32 scrap materials. This decision involved the identification of 16 materials to be banned by the end of 2018, followed by another 16 materials to be prohibited by the end of 2019. This move reflects China's tightening policies and regulations regarding scrap imports, aimed at reducing pollution and promoting environmental sustainability.",0,"The import ban on scrap materials by China primarily targets waste and recycling sectors, which may have a limited direct impact on nickel consumption and imports. While it reflects China's tightening regulations, it does not significantly alter the demand for primary nickel or affect global supply dynamics in a way that would lead to substantial price changes. Therefore, the impact on global nickel prices is minimal compared to more significant events like sanctions or tariff increases.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
"China bans imports of 16 more scrap, waste products from end-2018: ministry",2018. 4. 18.,"China will ban the imports of 16 more scrap metal and chemical waste products from the end of this year, the environment ministry said on Thursday.","On April 18, 2018, China announced a ban on the imports of 16 additional scrap metal and chemical waste products, as stated by the country's environment ministry. This regulatory change was part of China's ongoing efforts to manage its environmental policies and reduce pollution by limiting the entry of waste materials. This significant policy move aligns with China's goal to bolster its environmental standards and reduce dependency on foreign scrap materials.",0,"The ban on imports of scrap metal and chemical waste products may lead to a decrease in the availability of recycled nickel, which could tighten supply in the short term. However, since the ban primarily targets scrap materials rather than primary nickel, the direct impact on nickel prices may be limited. Additionally, China's efforts to improve environmental standards could lead to a more sustainable nickel market in the long run, but the immediate effect on global nickel demand and prices is likely to be minimal. Therefore, the overall impact is assessed as low.  
Score: 0",0,1166,1.2787307032590052,3.0461982950456306
The decades-old energy plan suddenly back in vogue,2018. 4. 30.,Today's debate mimics that sparked by Rex Connor more than 40 years ago.,"On April 30, 2018, discussions regarding energy policies took a notable turn, echoing debates from over four decades earlier sparked by Rex Connor. The relevance of long-standing energy plans resurfaced in the context of China's policies and regulations, particularly considering its significant role as a major consumer of nickel. This suggests a renewed interest in regulatory frameworks and energy sourcing strategies that could impact the global nickel market and potentially affect China's economic landscape.",0,"The discussions regarding energy policies in China indicate a potential shift in regulatory frameworks that could influence nickel consumption and sourcing strategies. However, the historical context and lack of immediate, concrete actions suggest that the impact on global nickel prices will be minimal compared to more direct trade measures or sanctions. Therefore, while there is some relevance, it does not significantly alter the market dynamics or demand for nickel in the short term. 

Score: 0",0,1166,1.2787307032590052,3.0461982950456306
Musk: Next Gigafactory to be built in China,2018. 5. 3.,The next Tesla Gigafactory will be built in China. This was confirmed by Elon Musk at the press conference regarding the quarter 1 numbers.,"On May 3, 2018, a significant event in the automotive and technology sectors took place when Elon Musk announced that the next Tesla Gigafactory would be constructed in China. This announcement was made during a press conference that discussed Tesla's performance for the first quarter of the year. The decision to build in China reflects the country’s importance as a major consumer market and its role in the global electric vehicle industry.",8,"The construction of a Tesla Gigafactory in China indicates a strong commitment to electric vehicle production, which significantly increases the demand for nickel, a key component in lithium-ion batteries. This event is likely to boost China's nickel consumption and imports, thereby tightening global supply and potentially raising nickel prices. The impact is substantial given the growing importance of electric vehicles in the market. 

Score: +8",-1,606,1.1171617161716172,3.0114606209155905
‘Cut imports to Australia’,2018. 5. 23.,A Chinese state media outlet known for its exaggerated threats has said Beijing should cut imports from “arrogant” Australia in order to make trade...,"On May 23, 2018, a Chinese state media outlet suggested that Beijing should reduce its imports from Australia, labeling Australia as “arrogant.” This commentary reflects ongoing tensions in trade relations between the two countries, indicating potential shifts in China's trade policies and regulations related to imports. The statement aligns with a backdrop of heightened scrutiny and criticism from China towards Australia, particularly in the context of trade and diplomatic relations.",0,"The suggestion from a Chinese state media outlet to reduce imports from Australia could create uncertainty in the nickel supply chain, as Australia is a significant supplier of nickel to China. However, the impact is likely to be limited in the short term, as it reflects more of a rhetorical stance rather than an immediate policy change. The global nickel market may experience some volatility, but the overall effect on prices is expected to be minimal compared to more direct trade actions or sanctions. 

Score: 0",5,25,0.52,3.043024810940588
China releases new provisions for PV development in 2018,2018. 6. 1.,"A notification released yesterday by China's National Development and Reform Commission (NDRC), Ministry of Finance, and National Energy Administration...","On June 1, 2018, China announced new provisions aimed at promoting photovoltaic (PV) development. This notification was issued by key governmental bodies, including the National Development and Reform Commission (NDRC), the Ministry of Finance, and the National Energy Administration. The provisions likely outlined changes in policies or regulations intended to boost the growth and efficiency of the solar energy industry in China, which is significant given the country's role as a major consumer of nickel, a key material used in solar panel manufacturing.",5,"The announcement of new provisions to promote photovoltaic development in China is likely to increase the demand for nickel, as it is a key material in solar panel manufacturing. This could lead to higher consumption of nickel in China, which is a major consumer, thereby potentially driving up global nickel prices. However, the impact may not be as significant as sanctions on Russian nickel, which directly affect supply dynamics. Therefore, the score reflects a positive but moderate impact on nickel prices.  
Score: +5",0,1166,1.2787307032590052,3.0461982950456306
